Ebeln,Bsart,Aedat,Lifnr,Ekorg,Ekgrp,Waers
4500007797,WK,2026-01-10T00:00:00,0001000057,Z100,Z01,ZAR
4500007798,WK,2026-07-29T00:00:00,0001000057,Z100,Z03,ZAR
4500007799,WK,2024-09-17T00:00:00,0001000005,Z100,Z02,ZAR
4500007800,WK,2025-09-26T00:00:00,0001000005,Z100,Z02,ZAR
4500007801,ZDOM,2026-06-15T00:00:00,0001000005,Z100,Z03,ZAR
4500007802,WK,2024-09-17T00:00:00,0001000005,Z100,Z03,ZAR
4500007803,WK,2025-07-28T00:00:00,0001000005,Z100,Z02,ZAR
4500007804,AN,2025-09-24T00:00:00,0001000005,Z100,Z02,ZAR
4500007805,ZDOM,2026-07-07T00:00:00,0001000005,Z100,Z03,ZAR
4500007806,ZDOM,2024-09-28T00:00:00,0001000034,Z100,Z03,ZAR
4500007807,ZDOM,2025-01-14T00:00:00,0001000034,Z100,Z01,ZAR
4500007808,WK,2025-05-29T00:00:00,0001000034,Z100,Z02,ZAR
4500007809,AN,2025-11-18T00:00:00,0001000034,Z100,Z02,ZAR
4500007810,WK,2026-03-04T00:00:00,0001000034,Z100,Z02,ZAR
4500007811,WK,2026-05-16T00:00:00,0001000034,Z100,Z02,ZAR
4500007812,AN,2024-10-31T00:00:00,0001000017,Z100,Z02,ZAR
4500007813,AN,2025-10-18T00:00:00,0001000017,Z100,Z01,ZAR
4500007814,WK,2026-01-05T00:00:00,0001000017,Z100,Z03,ZAR
4500007815,AN,2024-10-23T00:00:00,0001000017,Z100,Z03,ZAR
4500007816,ZDOM,2025-04-06T00:00:00,0001000017,Z100,Z01,ZAR
4500007817,WK,2026-02-20T00:00:00,0001000017,Z100,Z03,ZAR
4500007818,ZDOM,2026-05-09T00:00:00,0001000017,Z100,Z02,ZAR
4500007819,WK,2025-04-05T00:00:00,0001000027,Z100,Z01,ZAR
4500007820,ZDOM,2025-05-01T00:00:00,0001000027,Z100,Z02,ZAR
4500007821,WK,2026-01-07T00:00:00,0001000027,Z100,Z02,ZAR
4500007822,ZDOM,2026-03-12T00:00:00,0001000027,Z100,Z03,ZAR
4500007823,WK,2026-04-19T00:00:00,0001000027,Z100,Z02,ZAR
4500007824,AN,2025-03-08T00:00:00,0001000027,Z100,Z01,ZAR
4500007825,ZDOM,2025-07-06T00:00:00,0001000027,Z100,Z03,ZAR
4500007826,WK,2025-08-28T00:00:00,0001000027,Z100,Z03,ZAR
4500007827,AN,2025-12-30T00:00:00,0001000027,Z100,Z01,ZAR
4500007828,AN,2026-02-20T00:00:00,0001000027,Z100,Z03,ZAR
4500007829,ZDOM,2025-12-14T00:00:00,0001000045,Z100,Z02,ZAR
4500007830,ZDOM,2026-01-23T00:00:00,0001000045,Z100,Z03,ZAR
4500007831,WK,2026-08-12T00:00:00,0001000045,Z100,Z03,ZAR
4500007832,AN,2024-10-07T00:00:00,0001000003,Z100,Z01,ZAR
4500007833,WK,2025-01-18T00:00:00,0001000003,Z100,Z03,ZAR
4500007834,ZDOM,2025-09-04T00:00:00,0001000003,Z100,Z02,ZAR
4500007835,ZDOM,2025-12-24T00:00:00,0001000003,Z100,Z03,ZAR
4500007836,AN,2024-09-18T00:00:00,0001000057,Z100,Z03,ZAR
4500007837,WK,2025-01-29T00:00:00,0001000057,Z100,Z01,ZAR
4500007838,ZDOM,2025-02-15T00:00:00,0001000057,Z100,Z02,ZAR
4500007839,WK,2025-06-05T00:00:00,0001000057,Z100,Z01,ZAR
4500007840,AN,2025-09-05T00:00:00,0001000057,Z100,Z03,ZAR
4500007841,ZDOM,2025-10-04T00:00:00,0001000057,Z100,Z01,ZAR
4500007842,WK,2025-10-24T00:00:00,0001000057,Z100,Z03,ZAR
4500007843,ZDOM,2026-02-17T00:00:00,0001000057,Z100,Z02,ZAR
4500007844,AN,2026-05-25T00:00:00,0001000057,Z100,Z01,ZAR
4500007845,ZDOM,2024-11-22T00:00:00,0001000054,Z100,Z01,ZAR
4500007846,WK,2025-03-03T00:00:00,0001000054,Z100,Z01,ZAR
4500007847,WK,2025-04-19T00:00:00,0001000054,Z100,Z02,ZAR
4500007848,ZDOM,2025-07-19T00:00:00,0001000054,Z100,Z01,ZAR
4500007849,ZDOM,2025-08-20T00:00:00,0001000054,Z100,Z02,ZAR
4500007850,WK,2026-02-19T00:00:00,0001000054,Z100,Z03,ZAR
4500007851,WK,2026-07-12T00:00:00,0001000054,Z100,Z01,ZAR
4500007852,ZDOM,2024-09-08T00:00:00,0001000054,Z100,Z02,ZAR
4500007853,AN,2024-11-01T00:00:00,0001000054,Z100,Z03,ZAR
4500007854,AN,2025-03-26T00:00:00,0001000054,Z100,Z02,ZAR
4500007855,AN,2025-09-04T00:00:00,0001000054,Z100,Z01,ZAR
4500007856,WK,2025-11-01T00:00:00,0001000054,Z100,Z01,ZAR
4500007857,AN,2026-02-28T00:00:00,0001000054,Z100,Z03,ZAR
4500007858,AN,2026-05-13T00:00:00,0001000054,Z100,Z02,ZAR
4500007859,WK,2026-06-17T00:00:00,0001000054,Z100,Z01,ZAR
4500007860,ZDOM,2024-12-16T00:00:00,0001000023,Z100,Z02,ZAR
4500007861,WK,2025-04-20T00:00:00,0001000023,Z100,Z03,ZAR
4500007862,ZDOM,2025-09-09T00:00:00,0001000023,Z100,Z01,ZAR
4500007863,WK,2025-09-06T00:00:00,0001000023,Z100,Z03,ZAR
4500007864,ZDOM,2026-02-03T00:00:00,0001000023,Z100,Z02,ZAR
4500007865,WK,2026-06-01T00:00:00,0001000023,Z100,Z01,ZAR
4500007866,AN,2024-11-13T00:00:00,0001000023,Z100,Z03,ZAR
4500007867,ZDOM,2025-04-17T00:00:00,0001000023,Z100,Z01,ZAR
4500007868,AN,2025-08-03T00:00:00,0001000023,Z100,Z01,ZAR
4500007869,ZDOM,2025-09-16T00:00:00,0001000023,Z100,Z01,ZAR
4500007870,AN,2025-12-21T00:00:00,0001000023,Z100,Z02,ZAR
4500007871,WK,2026-04-20T00:00:00,0001000023,Z100,Z03,ZAR
4500007872,ZDOM,2026-08-31T00:00:00,0001000023,Z100,Z01,ZAR
4500007873,WK,2024-09-27T00:00:00,0001000048,Z100,Z01,ZAR
4500007874,ZDOM,2025-05-26T00:00:00,0001000048,Z100,Z02,ZAR
4500007875,WK,2025-12-26T00:00:00,0001000048,Z100,Z02,ZAR
4500007876,WK,2026-01-13T00:00:00,0001000048,Z100,Z02,ZAR
4500007877,AN,2026-05-01T00:00:00,0001000048,Z100,Z02,ZAR
4500007878,AN,2026-09-06T00:00:00,0001000048,Z100,Z03,ZAR
4500007879,WK,2024-09-17T00:00:00,0001000048,Z100,Z01,ZAR
4500007880,AN,2025-02-07T00:00:00,0001000048,Z100,Z02,ZAR
4500007881,WK,2025-08-24T00:00:00,0001000048,Z100,Z02,ZAR
4500007882,WK,2026-02-09T00:00:00,0001000048,Z100,Z02,ZAR
4500007883,AN,2026-02-28T00:00:00,0001000048,Z100,Z01,ZAR
4500007884,ZDOM,2026-05-05T00:00:00,0001000048,Z100,Z01,ZAR
4500007885,ZDOM,2024-09-15T00:00:00,0001000026,Z100,Z02,ZAR
4500007886,AN,2024-11-27T00:00:00,0001000026,Z100,Z03,ZAR
4500007887,AN,2025-03-26T00:00:00,0001000026,Z100,Z01,ZAR
4500007888,ZDOM,2026-05-03T00:00:00,0001000026,Z100,Z01,ZAR
4500007889,ZDOM,2026-08-14T00:00:00,0001000026,Z100,Z01,ZAR
4500007890,ZDOM,2025-01-10T00:00:00,0001000004,Z100,Z03,ZAR
4500007891,AN,2025-06-15T00:00:00,0001000004,Z100,Z02,ZAR
4500007892,AN,2026-07-17T00:00:00,0001000004,Z100,Z03,ZAR
4500007893,ZDOM,2026-01-16T00:00:00,0001000022,Z100,Z03,ZAR
4500007894,WK,2025-09-08T00:00:00,0001000022,Z100,Z03,ZAR
4500007895,AN,2025-11-18T00:00:00,0001000017,Z100,Z02,ZAR
4500007896,ZDOM,2026-06-18T00:00:00,0001000017,Z100,Z02,ZAR
4500007897,AN,2025-12-03T00:00:00,0001000057,Z100,Z02,ZAR
4500007898,ZDOM,2026-06-11T00:00:00,0001000018,Z100,Z01,ZAR
4500007899,WK,2026-05-12T00:00:00,0001000018,Z100,Z01,ZAR
4500007900,ZDOM,2025-10-31T00:00:00,0001000018,Z100,Z02,ZAR
4500007901,ZDOM,2025-10-06T00:00:00,0001000019,Z100,Z03,ZAR
4500007902,AN,2026-02-21T00:00:00,0001000019,Z100,Z01,ZAR
4500007903,WK,2025-11-19T00:00:00,0001000019,Z100,Z02,ZAR
4500007904,AN,2026-05-29T00:00:00,0001000014,Z100,Z01,ZAR
4500007905,ZDOM,2026-03-03T00:00:00,0001000010,Z100,Z03,ZAR
4500007906,WK,2025-12-08T00:00:00,0001000010,Z100,Z02,ZAR
4500007907,AN,2026-02-26T00:00:00,0001000010,Z100,Z01,ZAR
4500007908,AN,2025-11-12T00:00:00,0001000014,Z100,Z02,ZAR
4500007909,AN,2025-10-06T00:00:00,0001000009,Z100,Z03,ZAR
4500007910,ZDOM,2025-11-26T00:00:00,0001000006,Z100,Z01,ZAR
4500007911,ZDOM,2025-12-08T00:00:00,0001000006,Z100,Z03,ZAR
4500007912,ZDOM,2025-08-11T00:00:00,0001000006,Z100,Z01,ZAR
4500007913,WK,2025-06-30T00:00:00,0001000039,Z100,Z01,ZAR
4500007914,WK,2025-09-25T00:00:00,0001000039,Z100,Z02,ZAR
4500007915,AN,2026-02-14T00:00:00,0001000039,Z100,Z02,ZAR
4500007916,WK,2025-12-03T00:00:00,0001000030,Z100,Z02,ZAR
4500007917,AN,2026-04-17T00:00:00,0001000030,Z100,Z02,ZAR
4500007918,WK,2025-12-16T00:00:00,0001000014,Z100,Z01,ZAR
4500007919,ZDOM,2026-05-13T00:00:00,0001000025,Z100,Z03,ZAR
4500007920,WK,2026-02-08T00:00:00,0001000025,Z100,Z02,ZAR
4500007921,ZDOM,2026-07-13T00:00:00,0001000045,Z100,Z03,ZAR
4500007922,ZDOM,2026-05-04T00:00:00,0001000045,Z100,Z03,ZAR
4500007923,WK,2026-06-26T00:00:00,0001000045,Z100,Z03,ZAR
4500007924,WK,2026-01-05T00:00:00,0001000045,Z100,Z01,ZAR
4500007925,AN,2025-10-03T00:00:00,0001000035,Z100,Z01,ZAR
4500007926,WK,2025-08-29T00:00:00,0001000035,Z100,Z03,ZAR
4500007927,ZDOM,2026-01-31T00:00:00,0001000019,Z100,Z02,ZAR
4500007928,WK,2026-02-07T00:00:00,0001000046,Z100,Z03,ZAR
4500007929,AN,2026-02-11T00:00:00,0001000046,Z100,Z01,ZAR
4500007930,ZDOM,2026-03-26T00:00:00,0001000046,Z100,Z02,ZAR
4500007931,WK,2025-08-17T00:00:00,0001000043,Z100,Z01,ZAR
4500007932,WK,2026-01-16T00:00:00,0001000043,Z100,Z03,ZAR
4500007933,WK,2026-03-03T00:00:00,0001000009,Z100,Z03,ZAR
4500007934,WK,2025-12-28T00:00:00,0001000009,Z100,Z02,ZAR
4500007935,AN,2026-03-12T00:00:00,0001000009,Z100,Z03,ZAR
4500007936,ZDOM,2026-02-12T00:00:00,0001000009,Z100,Z02,ZAR
4500007937,ZDOM,2026-02-20T00:00:00,0001000009,Z100,Z02,ZAR
4500007938,ZDOM,2025-10-03T00:00:00,0001000009,Z100,Z02,ZAR
4500007939,WK,2026-04-15T00:00:00,0001000029,Z100,Z02,ZAR
4500007940,ZDOM,2026-01-11T00:00:00,0001000029,Z100,Z03,ZAR
4500007941,ZDOM,2026-02-22T00:00:00,0001000033,Z100,Z03,ZAR
4500007942,WK,2025-09-13T00:00:00,0001000041,Z100,Z02,ZAR
4500007943,WK,2025-10-29T00:00:00,0001000041,Z100,Z01,ZAR
4500007944,AN,2026-02-26T00:00:00,0001000054,Z100,Z01,ZAR
4500007945,WK,2025-09-22T00:00:00,0001000054,Z100,Z03,ZAR
4500007946,ZDOM,2026-01-21T00:00:00,0001000054,Z100,Z03,ZAR
4500007947,AN,2025-10-21T00:00:00,0001000057,Z100,Z03,ZAR
4500007948,WK,2026-04-04T00:00:00,0001000057,Z100,Z03,ZAR
4500007949,AN,2025-10-26T00:00:00,0001000009,Z100,Z02,ZAR
4500007950,ZDOM,2026-02-18T00:00:00,0001000009,Z100,Z03,ZAR
4500007951,AN,2026-03-20T00:00:00,0001000059,Z100,Z03,ZAR
4500007952,WK,2025-10-21T00:00:00,0001000059,Z100,Z01,ZAR
4500007953,WK,2025-08-10T00:00:00,0001000059,Z100,Z02,ZAR
4500007954,ZDOM,2026-03-09T00:00:00,0001000059,Z100,Z03,ZAR
4500007955,ZDOM,2026-03-15T00:00:00,0001000033,Z100,Z01,ZAR
4500007956,ZDOM,2025-10-30T00:00:00,0001000033,Z100,Z02,ZAR
4500007957,AN,2025-11-23T00:00:00,0001000033,Z100,Z01,ZAR
4500007958,WK,2025-09-25T00:00:00,0001000035,Z100,Z03,ZAR
4500007959,ZDOM,2026-03-13T00:00:00,0001000035,Z100,Z02,ZAR
4500007960,WK,2025-10-01T00:00:00,0001000035,Z100,Z03,ZAR
4500007961,ZDOM,2025-08-14T00:00:00,0001000035,Z100,Z01,ZAR
4500007962,ZDOM,2026-01-22T00:00:00,0001000035,Z100,Z02,ZAR
4500007963,WK,2026-03-15T00:00:00,0001000035,Z100,Z02,ZAR
4500007964,ZDOM,2026-03-29T00:00:00,0001000057,Z100,Z01,ZAR
4500007965,AN,2026-07-07T00:00:00,0001000014,Z100,Z03,ZAR
4500007966,ZDOM,2026-06-20T00:00:00,0001000014,Z100,Z03,ZAR
4500007967,AN,2026-02-14T00:00:00,0001000019,Z100,Z01,ZAR
4500007968,ZDOM,2026-04-13T00:00:00,0001000019,Z100,Z01,ZAR
4500007969,AN,2026-01-01T00:00:00,0001000059,Z100,Z01,ZAR
4500007970,ZDOM,2026-05-18T00:00:00,0001000059,Z100,Z01,ZAR
4500007971,WK,2026-04-09T00:00:00,0001000059,Z100,Z02,ZAR
4500007972,ZDOM,2025-09-27T00:00:00,0001000043,Z100,Z03,ZAR
4500007973,WK,2025-10-14T00:00:00,0001000043,Z100,Z02,ZAR
4500007974,AN,2026-05-01T00:00:00,0001000043,Z100,Z01,ZAR
4500007975,ZDOM,2026-03-04T00:00:00,0001000029,Z100,Z03,ZAR
4500007976,AN,2026-01-23T00:00:00,0001000029,Z100,Z02,ZAR
4500007977,WK,2026-05-13T00:00:00,0001000029,Z100,Z02,ZAR
4500007978,WK,2025-08-13T00:00:00,0001000026,Z100,Z02,ZAR
4500007979,ZDOM,2025-08-05T00:00:00,0001000026,Z100,Z02,ZAR
4500007980,AN,2026-05-04T00:00:00,0001000047,Z100,Z01,ZAR
4500007981,WK,2026-01-04T00:00:00,0001000047,Z100,Z02,ZAR
4500007982,ZDOM,2025-10-26T00:00:00,0001000029,Z100,Z01,ZAR
4500007983,AN,2025-08-02T00:00:00,0001000029,Z100,Z03,ZAR
4500007984,WK,2026-04-22T00:00:00,0001000026,Z100,Z03,ZAR
4500007985,AN,2026-05-20T00:00:00,0001000029,Z100,Z02,ZAR
4500007986,ZDOM,2026-05-20T00:00:00,0001000053,Z100,Z01,ZAR
4500007987,AN,2026-01-07T00:00:00,0001000053,Z100,Z02,ZAR
4500007988,WK,2026-07-19T00:00:00,0001000014,Z100,Z02,ZAR
4500007989,ZDOM,2026-03-27T00:00:00,0001000014,Z100,Z02,ZAR
4500007990,AN,2026-01-31T00:00:00,0001000033,Z100,Z02,ZAR
4500007991,AN,2026-01-21T00:00:00,0001000033,Z100,Z03,ZAR
4500007992,AN,2026-01-06T00:00:00,0001000039,Z100,Z01,ZAR
4500007993,WK,2026-01-02T00:00:00,0001000006,Z100,Z03,ZAR
4500007994,WK,2025-12-04T00:00:00,0001000006,Z100,Z01,ZAR
4500007995,WK,2025-12-29T00:00:00,0001000023,Z100,Z02,ZAR
4500007996,AN,2026-02-17T00:00:00,0001000014,Z100,Z01,ZAR
4500007997,WK,2025-11-13T00:00:00,0001000014,Z100,Z02,ZAR
4500007998,ZDOM,2026-02-21T00:00:00,0001000014,Z100,Z02,ZAR
4500007999,WK,2026-06-02T00:00:00,0001000018,Z100,Z02,ZAR
4500008000,AN,2025-10-12T00:00:00,0001000018,Z100,Z02,ZAR
4500008001,AN,2025-12-13T00:00:00,0001000015,Z100,Z02,ZAR
4500008002,AN,2025-10-02T00:00:00,0001000015,Z100,Z01,ZAR
4500008003,ZDOM,2026-02-27T00:00:00,0001000010,Z100,Z01,ZAR
4500008004,ZDOM,2025-12-10T00:00:00,0001000053,Z100,Z02,ZAR
4500008005,WK,2026-04-01T00:00:00,0001000053,Z100,Z03,ZAR
4500008006,WK,2026-07-05T00:00:00,0001000029,Z100,Z02,ZAR
4500008007,AN,2026-03-12T00:00:00,0001000001,Z100,Z03,ZAR
4500008008,ZDOM,2026-05-28T00:00:00,0001000001,Z100,Z02,ZAR
4500008009,ZDOM,2026-04-13T00:00:00,0001000001,Z100,Z01,ZAR
4500008010,WK,2026-03-27T00:00:00,0001000001,Z100,Z02,ZAR
4500008011,WK,2026-04-17T00:00:00,0001000013,Z100,Z03,ZAR
4500008012,ZDOM,2025-10-25T00:00:00,0001000013,Z100,Z03,ZAR
4500008013,WK,2025-10-08T00:00:00,0001000013,Z100,Z01,ZAR
4500008014,ZDOM,2025-11-12T00:00:00,0001000023,Z100,Z03,ZAR
4500008015,WK,2025-07-07T00:00:00,0001000023,Z100,Z02,ZAR
4500008016,AN,2025-11-02T00:00:00,0001000045,Z100,Z02,ZAR
4500008017,AN,2026-01-31T00:00:00,0001000045,Z100,Z03,ZAR
4500008018,WK,2025-11-21T00:00:00,0001000045,Z100,Z01,ZAR
4500008019,AN,2026-05-02T00:00:00,0001000002,Z100,Z03,ZAR
4500008020,ZDOM,2025-11-09T00:00:00,0001000002,Z100,Z01,ZAR
4500008021,AN,2026-06-14T00:00:00,0001000053,Z100,Z02,ZAR
4500008022,ZDOM,2025-10-28T00:00:00,0001000053,Z100,Z03,ZAR
4500008023,ZDOM,2026-04-07T00:00:00,0001000001,Z100,Z03,ZAR
4500008024,WK,2025-10-20T00:00:00,0001000001,Z100,Z03,ZAR
4500008025,ZDOM,2025-10-16T00:00:00,0001000033,Z100,Z02,ZAR
4500008026,ZDOM,2026-01-27T00:00:00,0001000030,Z100,Z01,ZAR
4500008027,ZDOM,2026-05-28T00:00:00,0001000030,Z100,Z01,ZAR
4500008028,ZDOM,2026-07-24T00:00:00,0001000026,Z100,Z01,ZAR
4500008029,AN,2026-05-02T00:00:00,0001000035,Z100,Z03,ZAR
4500008030,WK,2026-07-23T00:00:00,0001000035,Z100,Z03,ZAR
4500008031,ZDOM,2025-12-05T00:00:00,0001000001,Z100,Z01,ZAR
4500008032,WK,2025-10-26T00:00:00,0001000035,Z100,Z03,ZAR
4500008033,WK,2026-01-15T00:00:00,0001000045,Z100,Z02,ZAR
4500008034,ZDOM,2025-12-26T00:00:00,0001000045,Z100,Z03,ZAR
4500008035,WK,2025-10-29T00:00:00,0001000010,Z100,Z02,ZAR
4500008036,AN,2026-07-15T00:00:00,0001000010,Z100,Z02,ZAR
4500008037,ZDOM,2026-04-27T00:00:00,0001000042,Z100,Z01,ZAR
4500008038,WK,2026-04-27T00:00:00,0001000042,Z100,Z02,ZAR
4500008039,AN,2026-01-21T00:00:00,0001000003,Z100,Z03,ZAR
4500008040,ZDOM,2025-10-27T00:00:00,0001000019,Z100,Z02,ZAR
4500008041,ZDOM,2025-11-18T00:00:00,0001000019,Z100,Z03,ZAR
4500008042,WK,2026-02-25T00:00:00,0001000019,Z100,Z02,ZAR
4500008043,AN,2026-03-24T00:00:00,0001000005,Z100,Z01,ZAR
4500008044,AN,2026-01-11T00:00:00,0001000005,Z100,Z01,ZAR
4500008045,WK,2026-03-21T00:00:00,0001000005,Z100,Z02,ZAR
4500008046,WK,2025-10-17T00:00:00,0001000001,Z100,Z02,ZAR
4500008047,ZDOM,2025-11-01T00:00:00,0001000001,Z100,Z02,ZAR
4500008048,WK,2025-11-09T00:00:00,0001000001,Z100,Z01,ZAR
4500008049,AN,2026-02-11T00:00:00,0001000027,Z100,Z01,ZAR
4500008050,WK,2026-07-18T00:00:00,0001000030,Z100,Z03,ZAR
4500008051,AN,2026-02-09T00:00:00,0001000030,Z100,Z03,ZAR
4500008052,ZDOM,2026-02-08T00:00:00,0001000030,Z100,Z03,ZAR
4500008053,WK,2026-01-14T00:00:00,0001000037,Z100,Z02,ZAR
4500008054,ZDOM,2026-01-11T00:00:00,0001000019,Z100,Z02,ZAR
4500008055,WK,2025-08-18T00:00:00,0001000019,Z100,Z01,ZAR
4500008056,AN,2025-09-20T00:00:00,0001000019,Z100,Z02,ZAR
4500008057,ZDOM,2026-07-02T00:00:00,0001000002,Z100,Z03,ZAR
4500008058,AN,2025-11-30T00:00:00,0001000002,Z100,Z03,ZAR
4500008059,ZDOM,2026-01-16T00:00:00,0001000002,Z100,Z03,ZAR
4500008060,AN,2025-11-06T00:00:00,0001000002,Z100,Z02,ZAR
4500008061,AN,2025-09-29T00:00:00,0001000002,Z100,Z01,ZAR
4500008062,WK,2025-11-10T00:00:00,0001000018,Z100,Z03,ZAR
4500008063,ZDOM,2025-12-26T00:00:00,0001000023,Z100,Z02,ZAR
4500008064,AN,2025-11-19T00:00:00,0001000006,Z100,Z03,ZAR
4500008065,ZDOM,2026-04-22T00:00:00,0001000025,Z100,Z03,ZAR
4500008066,WK,2025-11-09T00:00:00,0001000022,Z100,Z01,ZAR
4500008067,ZDOM,2025-12-10T00:00:00,0001000042,Z100,Z03,ZAR
4500008068,AN,2026-06-25T00:00:00,0001000042,Z100,Z02,ZAR
4500008069,WK,2025-11-10T00:00:00,0001000042,Z100,Z02,ZAR
4500008070,ZDOM,2026-05-27T00:00:00,0001000027,Z100,Z03,ZAR
4500008071,WK,2026-04-06T00:00:00,0001000027,Z100,Z03,ZAR
4500008072,WK,2026-05-13T00:00:00,0001000058,Z100,Z03,ZAR
4500008073,WK,2026-02-21T00:00:00,0001000058,Z100,Z03,ZAR
4500008074,WK,2026-05-10T00:00:00,0001000058,Z100,Z01,ZAR
4500008075,ZDOM,2025-11-01T00:00:00,0001000006,Z100,Z02,ZAR
4500008076,AN,2026-07-13T00:00:00,0001000006,Z100,Z03,ZAR
4500008077,AN,2025-11-22T00:00:00,0001000006,Z100,Z01,ZAR
4500008078,AN,2025-12-24T00:00:00,0001000057,Z100,Z01,ZAR
4500008079,WK,2026-01-16T00:00:00,0001000057,Z100,Z01,ZAR
4500008080,WK,2025-12-26T00:00:00,0001000057,Z100,Z02,ZAR
4500008081,ZDOM,2026-01-12T00:00:00,0001000026,Z100,Z03,ZAR
4500008082,ZDOM,2026-03-08T00:00:00,0001000026,Z100,Z01,ZAR
4500008083,ZDOM,2026-03-24T00:00:00,0001000051,Z100,Z02,ZAR
4500008084,AN,2026-02-08T00:00:00,0001000051,Z100,Z03,ZAR
4500008085,AN,2026-04-23T00:00:00,0001000033,Z100,Z03,ZAR
4500008086,AN,2026-02-17T00:00:00,0001000033,Z100,Z03,ZAR
4500008087,ZDOM,2025-11-25T00:00:00,0001000039,Z100,Z02,ZAR
4500008088,WK,2025-12-22T00:00:00,0001000039,Z100,Z01,ZAR
4500008089,ZDOM,2026-02-04T00:00:00,0001000037,Z100,Z03,ZAR
4500008090,AN,2026-07-12T00:00:00,0001000017,Z100,Z01,ZAR
4500008091,ZDOM,2026-02-09T00:00:00,0001000017,Z100,Z02,ZAR
4500008092,WK,2026-02-25T00:00:00,0001000017,Z100,Z02,ZAR
4500008093,WK,2025-12-11T00:00:00,0001000011,Z100,Z01,ZAR
4500008094,AN,2025-12-23T00:00:00,0001000011,Z100,Z03,ZAR
4500008095,WK,2025-11-23T00:00:00,0001000011,Z100,Z03,ZAR
4500008096,AN,2025-12-14T00:00:00,0001000030,Z100,Z02,ZAR
4500008097,WK,2025-12-19T00:00:00,0001000021,Z100,Z03,ZAR
4500008098,WK,2026-02-24T00:00:00,0001000021,Z100,Z03,ZAR
4500008099,WK,2025-12-16T00:00:00,0001000021,Z100,Z02,ZAR
4500008100,AN,2025-12-20T00:00:00,0001000014,Z100,Z03,ZAR
4500008101,AN,2025-12-20T00:00:00,0001000014,Z100,Z03,ZAR
4500008102,AN,2026-03-25T00:00:00,0001000014,Z100,Z01,ZAR
4500008103,WK,2026-03-06T00:00:00,0001000006,Z100,Z03,ZAR
4500008104,WK,2026-02-09T00:00:00,0001000006,Z100,Z03,ZAR
4500008105,ZDOM,2026-04-29T00:00:00,0001000006,Z100,Z02,ZAR
4500008106,ZDOM,2025-08-06T00:00:00,0001000006,Z100,Z02,ZAR
4500008107,AN,2026-06-10T00:00:00,0001000038,Z100,Z03,ZAR
4500008108,WK,2026-06-12T00:00:00,0001000054,Z100,Z02,ZAR
4500008109,WK,2025-11-19T00:00:00,0001000054,Z100,Z01,ZAR
4500008110,WK,2026-01-05T00:00:00,0001000015,Z100,Z01,ZAR
4500008111,WK,2026-01-03T00:00:00,0001000015,Z100,Z01,ZAR
4500008112,ZDOM,2026-02-12T00:00:00,0001000023,Z100,Z01,ZAR
4500008113,AN,2026-03-28T00:00:00,0001000023,Z100,Z01,ZAR
4500008114,WK,2025-11-26T00:00:00,0001000058,Z100,Z01,ZAR
4500008115,WK,2026-06-08T00:00:00,0001000058,Z100,Z01,ZAR
4500008116,WK,2025-10-16T00:00:00,0001000001,Z100,Z03,ZAR
4500008117,AN,2025-11-21T00:00:00,0001000001,Z100,Z02,ZAR
4500008118,ZDOM,2025-09-23T00:00:00,0001000045,Z100,Z02,ZAR
4500008119,AN,2026-01-03T00:00:00,0001000045,Z100,Z01,ZAR
4500008120,AN,2025-12-31T00:00:00,0001000001,Z100,Z02,ZAR
4500008121,AN,2026-04-12T00:00:00,0001000001,Z100,Z01,ZAR
4500008122,AN,2025-11-04T00:00:00,0001000001,Z100,Z03,ZAR
4500008123,AN,2025-11-01T00:00:00,0001000034,Z100,Z03,ZAR
4500008124,WK,2026-03-18T00:00:00,0001000034,Z100,Z02,ZAR
4500008125,ZDOM,2026-04-13T00:00:00,0001000053,Z100,Z01,ZAR
4500008126,ZDOM,2026-04-08T00:00:00,0001000053,Z100,Z02,ZAR
4500008127,ZDOM,2025-12-03T00:00:00,0001000018,Z100,Z02,ZAR
4500008128,AN,2026-03-15T00:00:00,0001000018,Z100,Z01,ZAR
4500008129,WK,2026-04-14T00:00:00,0001000018,Z100,Z02,ZAR
4500008130,WK,2025-10-31T00:00:00,0001000050,Z100,Z02,ZAR
4500008131,AN,2025-12-21T00:00:00,0001000050,Z100,Z02,ZAR
4500008132,WK,2026-04-18T00:00:00,0001000050,Z100,Z02,ZAR
4500008133,ZDOM,2026-04-01T00:00:00,0001000035,Z100,Z03,ZAR
4500008134,ZDOM,2025-10-09T00:00:00,0001000035,Z100,Z03,ZAR
4500008135,ZDOM,2025-07-08T00:00:00,0001000013,Z100,Z02,ZAR
4500008136,AN,2025-12-28T00:00:00,0001000013,Z100,Z02,ZAR
4500008137,ZDOM,2026-04-14T00:00:00,0001000045,Z100,Z01,ZAR
4500008138,WK,2026-03-18T00:00:00,0001000045,Z100,Z03,ZAR
4500008139,ZDOM,2026-06-17T00:00:00,0001000001,Z100,Z02,ZAR
4500008140,WK,2025-12-03T00:00:00,0001000001,Z100,Z01,ZAR
4500008141,ZDOM,2026-08-06T00:00:00,0001000001,Z100,Z01,ZAR
4500008142,AN,2026-07-17T00:00:00,0001000029,Z100,Z01,ZAR
4500008143,WK,2026-04-03T00:00:00,0001000029,Z100,Z03,ZAR
4500008144,WK,2026-02-22T00:00:00,0001000029,Z100,Z03,ZAR
