Ebeln,Ebelp,Loekz,Txz01,Matnr,Werks,Lgort,Bednr,Menge,Meins,Netpr,Peinh,Netwr,Elikz,Pstyp,Knttp,Plifz,Banfn,Bnfpo
4500007191,00010,,SPARE FOR ML-201,000000000080000281,2000,SP02,,4.000,EA,268705.00,1.000,1074820.00,true,0,,39.000,2000007191,00010
4500007192,00010,,SPARE FOR PU-611,000000000080000281,2000,SP02,,7.000,EA,268705.00,1.000,1880935.00,false,0,,39.000,2000007192,00010
4500007193,00010,,SPARE FOR FL-310,000000000080000281,2000,SP02,,6.000,EA,268705.00,1.000,1612230.00,true,0,,39.000,2000007193,00010
4500007194,00010,,SPARE FOR PU-610,000000000080000281,2000,SP02,,6.000,EA,268705.00,1.000,1612230.00,true,0,,39.000,2000007194,00010
4500007195,00010,,SPARE FOR PU-610,000000000080000281,2000,SP02,,5.000,EA,268705.00,1.000,1343525.00,true,0,,39.000,2000007195,00010
4500007196,00010,,SPARE FOR SC-701,000000000080000282,3000,SP03,,4.000,EA,100968.32,1.000,403873.28,true,0,,105.000,2000007196,00010
4500007197,00010,,SPARE FOR CV-502,000000000080000282,3000,SP03,,3.000,EA,100968.32,1.000,302904.96,true,0,,105.000,2000007197,00010
4500007198,00010,,SPARE FOR PU-610,000000000080000282,3000,SP03,,6.000,EA,100968.32,1.000,605809.92,false,0,,105.000,2000007198,00010
4500007199,00010,,SPARE FOR SC-701,000000000010001161,4000,SP04,,3.000,EA,188165.25,1.000,564495.75,true,0,,175.000,2000007199,00010
4500007200,00010,,SPARE FOR PU-610,000000000010001161,4000,SP04,,3.000,EA,188165.25,1.000,564495.75,true,0,,175.000,2000007200,00010
4500007201,00010,,SPARE FOR SC-701,000000000010001161,4000,SP04,,3.000,EA,188165.25,1.000,564495.75,false,0,,175.000,2000007201,00010
4500007202,00010,,SPARE FOR FA-810,000000000010001161,4000,SP04,,4.000,EA,188165.25,1.000,752661.00,false,0,,175.000,2000007202,00010
4500007203,00010,,SPARE FOR CV-502,000000000010001161,4000,SP04,,5.000,EA,188165.25,1.000,940826.25,false,0,,175.000,2000007203,00010
4500007204,00010,,SPARE FOR CR-102,000000000010001161,3000,SP03,,11.000,EA,188165.25,1.000,2069817.75,true,0,,175.000,2000007204,00010
4500007205,00010,,SPARE FOR PU-610,000000000010001161,3000,SP03,,21.000,EA,188165.25,1.000,3951470.25,true,0,,175.000,2000007205,00010
4500007206,00010,,SPARE FOR CV-501,000000000010001162,2000,SP02,,201.000,EA,20835.81,1.000,4187997.81,true,0,,96.000,2000007206,00010
4500007207,00010,,SPARE FOR TH-401,000000000010001162,2000,SP02,,193.000,EA,20835.81,1.000,4021311.33,false,0,,96.000,2000007207,00010
4500007208,00010,,SPARE FOR CR-101,000000000010001162,2000,SP02,,184.000,EA,20835.81,1.000,3833789.04,true,0,,96.000,2000007208,00010
4500007209,00010,,SPARE FOR CR-101,000000000010001162,2000,SP02,,188.000,EA,20835.81,1.000,3917132.28,false,0,,96.000,2000007209,00010
4500007210,00010,,SPARE FOR ML-202,000000000010001163,4000,SP04,,1.000,EA,8794.12,1.000,8794.12,true,0,,35.000,2000007210,00010
4500007211,00010,,SPARE FOR FA-810,000000000010001163,4000,SP04,,1.000,EA,8794.12,1.000,8794.12,true,0,,35.000,2000007211,00010
4500007212,00010,,SPARE FOR FA-810,000000000010001167,1000,SP01,,226.000,EA,14255.94,1.000,3221842.44,true,0,,17.000,2000007212,00010
4500007213,00010,,SPARE FOR CR-102,000000000010001167,1000,SP01,,226.000,EA,14255.94,1.000,3221842.44,true,0,,17.000,2000007213,00010
4500007214,00010,,SPARE FOR ML-201,000000000010001167,1000,SP01,,226.000,EA,14255.94,1.000,3221842.44,true,0,,17.000,2000007214,00010
4500007215,00010,,SPARE FOR ML-201,000000000010001167,1000,SP01,,226.000,EA,14255.94,1.000,3221842.44,false,0,,17.000,2000007215,00010
4500007216,00010,,SPARE FOR CR-102,000000000010001171,4000,SP04,,83.000,EA,3291.15,1.000,273165.45,true,0,,9.000,2000007216,00010
4500007217,00010,,SPARE FOR SC-701,000000000010001171,4000,SP04,,83.000,EA,3291.15,1.000,273165.45,false,0,,9.000,2000007217,00010
4500007218,00010,,SPARE FOR ML-202,000000000010001171,4000,SP04,,83.000,EA,3291.15,1.000,273165.45,false,0,,9.000,2000007218,00010
4500007219,00010,,SPARE FOR ML-201,000000000010001171,4000,SP04,,83.000,EA,3291.15,1.000,273165.45,false,0,,9.000,2000007219,00010
4500007220,00010,,SPARE FOR ML-202,000000000010001171,4000,SP04,,80.000,EA,3291.15,1.000,263292.00,false,0,,9.000,2000007220,00010
4500007221,00010,,SPARE FOR TH-401,000000000010001171,4000,SP04,,83.000,EA,3291.15,1.000,273165.45,false,0,,9.000,2000007221,00010
4500007222,00010,,SPARE FOR PU-610,000000000010001171,4000,SP04,,83.000,EA,3291.15,1.000,273165.45,true,0,,9.000,2000007222,00010
4500007223,00010,,SPARE FOR ML-202,000000000010001171,4000,SP04,,83.000,EA,3291.15,1.000,273165.45,false,0,,9.000,2000007223,00010
4500007224,00010,,SPARE FOR FL-310,000000000010001172,1000,SP01,,6.000,EA,745547.91,1.000,4473287.46,false,0,,116.000,2000007224,00010
4500007225,00010,,SPARE FOR TH-401,000000000010001172,1000,SP01,,6.000,EA,745547.91,1.000,4473287.46,true,0,,116.000,2000007225,00010
4500007226,00010,,SPARE FOR CV-502,000000000010001172,1000,SP01,,6.000,EA,745547.91,1.000,4473287.46,false,0,,116.000,2000007226,00010
4500007227,00010,,SPARE FOR ML-202,000000000010001172,1000,SP01,,9.000,EA,745547.91,1.000,6709931.19,true,0,,116.000,2000007227,00010
4500007228,00010,,SPARE FOR CV-502,000000000010001172,1000,SP01,,6.000,EA,745547.91,1.000,4473287.46,false,0,,116.000,2000007228,00010
4500007229,00010,,SPARE FOR SC-701,000000000010001172,1000,SP01,,6.000,EA,745547.91,1.000,4473287.46,false,0,,116.000,2000007229,00010
4500007230,00010,,SPARE FOR PU-610,000000000080000283,4000,SP04,,4.000,EA,281158.66,1.000,1124634.64,false,0,,54.000,2000007230,00010
4500007231,00010,,SPARE FOR ML-201,000000000080000283,4000,SP04,,6.000,EA,281158.66,1.000,1686951.96,false,0,,54.000,2000007231,00010
4500007232,00010,,SPARE FOR ML-201,000000000080000283,4000,SP04,,5.000,EA,281158.66,1.000,1405793.30,true,0,,54.000,2000007232,00010
4500007233,00010,,SPARE FOR ML-202,000000000080000283,4000,SP04,,9.000,EA,281158.66,1.000,2530427.94,true,0,,54.000,2000007233,00010
4500007234,00010,,SPARE FOR TH-401,000000000080000283,2000,SP02,,8.000,EA,281158.66,1.000,2249269.28,true,0,,54.000,2000007234,00010
4500007235,00010,,SPARE FOR CR-101,000000000080000283,2000,SP02,,7.000,EA,281158.66,1.000,1968110.62,true,0,,54.000,2000007235,00010
4500007236,00010,,SPARE FOR CR-102,000000000080000283,2000,SP02,,10.000,EA,281158.66,1.000,2811586.60,true,0,,54.000,2000007236,00010
4500007237,00010,,SPARE FOR PU-611,000000000080000283,2000,SP02,,8.000,EA,281158.66,1.000,2249269.28,false,0,,54.000,2000007237,00010
4500007238,00010,,SPARE FOR ML-201,000000000010001173,1000,SP01,,112.000,EA,1777.43,1.000,199072.16,true,0,,99.000,2000007238,00010
4500007239,00010,,SPARE FOR CV-501,000000000010001173,1000,SP01,,121.000,EA,1777.43,1.000,215069.03,true,0,,99.000,2000007239,00010
4500007240,00010,,SPARE FOR TH-401,000000000010001173,1000,SP01,,102.000,EA,1777.43,1.000,181297.86,true,0,,99.000,2000007240,00010
4500007241,00010,,SPARE FOR CR-102,000000000010001173,1000,SP01,,207.000,EA,1777.43,1.000,367928.01,true,0,,99.000,2000007241,00010
4500007242,00010,,SPARE FOR FA-810,000000000010001173,1000,SP01,,100.000,EA,1777.43,1.000,177743.00,false,0,,99.000,2000007242,00010
4500007243,00010,,SPARE FOR FL-310,000000000010001174,2000,SP02,,9.000,EA,749032.58,1.000,6741293.22,false,0,,162.000,2000007243,00010
4500007244,00010,,SPARE FOR TH-401,000000000010001174,2000,SP02,,13.000,EA,749032.58,1.000,9737423.54,false,0,,162.000,2000007244,00010
4500007245,00010,,SPARE FOR CR-101,000000000010001174,2000,SP02,,16.000,EA,749032.58,1.000,11984521.28,true,0,,162.000,2000007245,00010
4500007246,00010,,SPARE FOR ML-202,000000000010001174,2000,SP02,,9.000,EA,749032.58,1.000,6741293.22,false,0,,162.000,2000007246,00010
4500007247,00010,,SPARE FOR FL-310,000000000010001175,3000,SP03,,7.000,EA,551462.07,1.000,3860234.49,false,0,,225.000,2000007247,00010
4500007248,00010,,SPARE FOR PU-611,000000000010001175,3000,SP03,,7.000,EA,551462.07,1.000,3860234.49,false,0,,225.000,2000007248,00010
4500007249,00010,,SPARE FOR FA-810,000000000010001176,3000,SP03,,139.000,EA,7628.75,1.000,1060396.25,true,0,,42.000,2000007249,00010
4500007250,00010,,SPARE FOR PU-610,000000000010001176,3000,SP03,,128.000,EA,7628.75,1.000,976480.00,false,0,,42.000,2000007250,00010
4500007251,00010,,SPARE FOR FA-810,000000000010001176,3000,SP03,,139.000,EA,7628.75,1.000,1060396.25,false,0,,42.000,2000007251,00010
4500007252,00010,,SPARE FOR CR-102,000000000010001176,3000,SP03,,139.000,EA,7628.75,1.000,1060396.25,true,0,,42.000,2000007252,00010
4500007253,00010,,SPARE FOR CV-501,000000000010001176,3000,SP03,,125.000,EA,7628.75,1.000,953593.75,false,0,,42.000,2000007253,00010
4500007254,00010,,SPARE FOR TH-401,000000000010001176,3000,SP03,,139.000,EA,7628.75,1.000,1060396.25,true,0,,42.000,2000007254,00010
4500007255,00010,,SPARE FOR TH-401,000000000010001176,3000,SP03,,124.000,EA,7628.75,1.000,945965.00,true,0,,42.000,2000007255,00010
4500007256,00010,,SPARE FOR SC-701,000000000010001176,3000,SP03,,124.000,EA,7628.75,1.000,945965.00,false,0,,42.000,2000007256,00010
4500007257,00010,,SPARE FOR CV-501,000000000010001176,3000,SP03,,139.000,EA,7628.75,1.000,1060396.25,false,0,,42.000,2000007257,00010
4500007258,00010,,SPARE FOR CV-501,000000000010001176,4000,SP04,,154.000,EA,7628.75,1.000,1174827.50,true,0,,42.000,2000007258,00010
4500007259,00010,,SPARE FOR CV-501,000000000010001176,4000,SP04,,128.000,EA,7628.75,1.000,976480.00,true,0,,42.000,2000007259,00010
4500007260,00010,,SPARE FOR CV-502,000000000010001176,4000,SP04,,122.000,EA,7628.75,1.000,930707.50,true,0,,42.000,2000007260,00010
4500007261,00010,,SPARE FOR PU-611,000000000010001176,4000,SP04,,119.000,EA,7628.75,1.000,907821.25,false,0,,42.000,2000007261,00010
4500007262,00010,,SPARE FOR ML-202,000000000010001176,4000,SP04,,157.000,EA,7628.75,1.000,1197713.75,false,0,,42.000,2000007262,00010
4500007263,00010,,SPARE FOR CV-501,000000000010001176,4000,SP04,,193.000,EA,7628.75,1.000,1472348.75,true,0,,42.000,2000007263,00010
4500007264,00010,,SPARE FOR PU-611,000000000010001176,4000,SP04,,122.000,EA,7628.75,1.000,930707.50,true,0,,42.000,2000007264,00010
4500007265,00010,,SPARE FOR SC-701,000000000010001176,4000,SP04,,138.000,EA,7628.75,1.000,1052767.50,true,0,,42.000,2000007265,00010
4500007266,00010,,SPARE FOR TH-401,000000000010001177,4000,SP04,,14.000,EA,109219.30,1.000,1529070.20,true,0,,123.000,2000007266,00010
4500007267,00010,,SPARE FOR SC-701,000000000010001177,4000,SP04,,12.000,EA,109219.30,1.000,1310631.60,false,0,,123.000,2000007267,00010
4500007268,00010,,SPARE FOR CR-102,000000000010001177,4000,SP04,,18.000,EA,109219.30,1.000,1965947.40,true,0,,123.000,2000007268,00010
4500007269,00010,,SPARE FOR TH-401,000000000010001179,3000,SP03,,4.000,EA,548384.57,1.000,2193538.28,false,0,,81.000,2000007269,00010
4500007270,00010,,SPARE FOR ML-202,000000000010001179,3000,SP03,,4.000,EA,548384.57,1.000,2193538.28,true,0,,81.000,2000007270,00010
4500007271,00010,,SPARE FOR CV-502,000000000010001179,3000,SP03,,8.000,EA,548384.57,1.000,4387076.56,true,0,,81.000,2000007271,00010
4500007272,00010,,SPARE FOR SC-701,000000000010001181,1000,SP01,,6.000,EA,665659.69,1.000,3993958.14,true,0,,117.000,2000007272,00010
4500007273,00010,,SPARE FOR CR-102,000000000010001181,1000,SP01,,7.000,EA,665659.69,1.000,4659617.83,true,0,,117.000,2000007273,00010
4500007274,00010,,SPARE FOR SC-701,000000000010001181,1000,SP01,,6.000,EA,665659.69,1.000,3993958.14,false,0,,117.000,2000007274,00010
4500007275,00010,,SPARE FOR FL-310,000000000010001182,3000,SP03,,8.000,EA,112303.18,1.000,898425.44,false,0,,12.000,2000007275,00010
4500007276,00010,,SPARE FOR CV-501,000000000010001182,3000,SP03,,8.000,EA,112303.18,1.000,898425.44,true,0,,12.000,2000007276,00010
4500007277,00010,,SPARE FOR FL-310,000000000010001182,3000,SP03,,9.000,EA,112303.18,1.000,1010728.62,true,0,,12.000,2000007277,00010
4500007278,00010,,SPARE FOR CR-101,000000000010001182,3000,SP03,,9.000,EA,112303.18,1.000,1010728.62,true,0,,12.000,2000007278,00010
4500007279,00010,,SPARE FOR CR-102,000000000010001182,3000,SP03,,8.000,EA,112303.18,1.000,898425.44,true,0,,12.000,2000007279,00010
4500007280,00010,,SPARE FOR CV-501,000000000080000284,1000,SP01,,2.000,EA,292282.63,1.000,584565.26,true,0,,58.000,2000007280,00010
4500007281,00010,,SPARE FOR CV-501,000000000080000284,1000,SP01,,4.000,EA,292282.63,1.000,1169130.52,true,0,,58.000,2000007281,00010
4500007282,00010,,SPARE FOR SC-701,000000000080000284,1000,SP01,,2.000,EA,292282.63,1.000,584565.26,true,0,,58.000,2000007282,00010
4500007283,00010,,SPARE FOR CV-502,000000000080000284,1000,SP01,,4.000,EA,292282.63,1.000,1169130.52,true,0,,58.000,2000007283,00010
4500007284,00010,,SPARE FOR PU-611,000000000080000285,2000,SP02,,9.000,EA,185789.85,1.000,1672108.65,true,0,,50.000,2000007284,00010
4500007285,00010,,SPARE FOR CV-502,000000000080000285,2000,SP02,,9.000,EA,185789.85,1.000,1672108.65,false,0,,50.000,2000007285,00010
4500007286,00010,,SPARE FOR FL-310,000000000080000285,2000,SP02,,9.000,EA,185789.85,1.000,1672108.65,false,0,,50.000,2000007286,00010
4500007287,00010,,SPARE FOR CV-502,000000000010001186,4000,SP04,,10.000,EA,47252.24,1.000,472522.40,false,0,,122.000,2000007287,00010
4500007288,00010,,SPARE FOR CR-101,000000000010001186,4000,SP04,,10.000,EA,47252.24,1.000,472522.40,true,0,,122.000,2000007288,00010
4500007289,00010,,SPARE FOR PU-611,000000000010001186,4000,SP04,,9.000,EA,47252.24,1.000,425270.16,false,0,,122.000,2000007289,00010
4500007290,00010,,SPARE FOR FL-310,000000000010001186,4000,SP04,,9.000,EA,47252.24,1.000,425270.16,false,0,,122.000,2000007290,00010
4500007291,00010,,SPARE FOR CR-102,000000000010001186,4000,SP04,,9.000,EA,47252.24,1.000,425270.16,false,0,,122.000,2000007291,00010
4500007292,00010,,SPARE FOR ML-201,000000000010001187,1000,SP01,,80.000,EA,221723.73,1.000,17737898.40,true,0,,125.000,2000007292,00010
4500007293,00010,,SPARE FOR PU-610,000000000010001187,1000,SP01,,72.000,EA,221723.73,1.000,15964108.56,true,0,,125.000,2000007293,00010
4500007294,00010,,SPARE FOR PU-611,000000000010001187,1000,SP01,,79.000,EA,221723.73,1.000,17516174.67,true,0,,125.000,2000007294,00010
4500007295,00010,,SPARE FOR CR-102,000000000010001187,1000,SP01,,73.000,EA,221723.73,1.000,16185832.29,true,0,,125.000,2000007295,00010
4500007296,00010,,SPARE FOR CV-501,000000000010001187,1000,SP01,,82.000,EA,221723.73,1.000,18181345.86,false,0,,125.000,2000007296,00010
4500007297,00010,,SPARE FOR SC-701,000000000010001187,1000,SP01,,92.000,EA,221723.73,1.000,20398583.16,false,0,,125.000,2000007297,00010
4500007298,00010,,SPARE FOR ML-202,000000000010001188,4000,SP04,,194.000,EA,669107.60,1.000,129806874.40,true,0,,86.000,2000007298,00010
4500007299,00010,,SPARE FOR PU-610,000000000010001188,4000,SP04,,172.000,EA,669107.60,1.000,115086507.20,true,0,,86.000,2000007299,00010
4500007300,00010,,SPARE FOR FL-310,000000000010001188,4000,SP04,,175.000,EA,669107.60,1.000,117093830.00,true,0,,86.000,2000007300,00010
4500007301,00010,,SPARE FOR FL-310,000000000010001188,4000,SP04,,186.000,EA,669107.60,1.000,124454013.60,true,0,,86.000,2000007301,00010
4500007302,00010,,SPARE FOR FA-810,000000000010001188,4000,SP04,,185.000,EA,669107.60,1.000,123784906.00,true,0,,86.000,2000007302,00010
4500007303,00010,,SPARE FOR CR-101,000000000010001188,4000,SP04,,190.000,EA,669107.60,1.000,127130444.00,false,0,,86.000,2000007303,00010
4500007304,00010,,SPARE FOR PU-610,000000000010001189,3000,SP03,,111.000,EA,10120.49,1.000,1123374.39,true,0,,15.000,2000007304,00010
4500007305,00010,,SPARE FOR CR-102,000000000010001189,3000,SP03,,121.000,EA,10120.49,1.000,1224579.29,true,0,,15.000,2000007305,00010
4500007306,00010,,SPARE FOR ML-201,000000000010001189,3000,SP03,,118.000,EA,10120.49,1.000,1194217.82,false,0,,15.000,2000007306,00010
4500007307,00010,,SPARE FOR CR-102,000000000010001189,3000,SP03,,126.000,EA,10120.49,1.000,1275181.74,false,0,,15.000,2000007307,00010
4500007308,00010,,SPARE FOR PU-610,000000000010001189,3000,SP03,,126.000,EA,10120.49,1.000,1275181.74,false,0,,15.000,2000007308,00010
4500007309,00010,,SPARE FOR CV-501,000000000010001189,3000,SP03,,126.000,EA,10120.49,1.000,1275181.74,true,0,,15.000,2000007309,00010
4500007310,00010,,SPARE FOR CR-101,000000000010001189,3000,SP03,,122.000,EA,10120.49,1.000,1234699.78,true,0,,15.000,2000007310,00010
4500007311,00010,,SPARE FOR SC-701,000000000080000286,1000,SP01,,6.000,EA,63610.40,1.000,381662.40,true,0,,84.000,2000007311,00010
4500007312,00010,,SPARE FOR CV-502,000000000080000286,1000,SP01,,4.000,EA,63610.40,1.000,254441.60,true,0,,84.000,2000007312,00010
4500007313,00010,,SPARE FOR FA-810,000000000080000286,1000,SP01,,3.000,EA,63610.40,1.000,190831.20,true,0,,84.000,2000007313,00010
4500007314,00010,,SPARE FOR CR-101,000000000080000286,1000,SP01,,6.000,EA,63610.40,1.000,381662.40,true,0,,84.000,2000007314,00010
4500007315,00010,,SPARE FOR CR-102,000000000080000286,3000,SP03,,8.000,EA,63610.40,1.000,508883.20,false,0,,84.000,2000007315,00010
4500007316,00010,,SPARE FOR SC-701,000000000080000286,3000,SP03,,8.000,EA,63610.40,1.000,508883.20,false,0,,84.000,2000007316,00010
4500007317,00010,,SPARE FOR FL-310,000000000080000286,3000,SP03,,8.000,EA,63610.40,1.000,508883.20,true,0,,84.000,2000007317,00010
4500007318,00010,,SPARE FOR ML-202,000000000080000286,3000,SP03,,7.000,EA,63610.40,1.000,445272.80,true,0,,84.000,2000007318,00010
4500007319,00010,,SPARE FOR CR-101,000000000080000286,3000,SP03,,7.000,EA,63610.40,1.000,445272.80,true,0,,84.000,2000007319,00010
4500007320,00010,,SPARE FOR PU-610,000000000080000286,3000,SP03,,6.000,EA,63610.40,1.000,381662.40,false,0,,84.000,2000007320,00010
4500007321,00010,,SPARE FOR CV-502,000000000080000287,2000,SP02,,10.000,EA,33446.83,1.000,334468.30,false,0,,120.000,2000007321,00010
4500007322,00010,,SPARE FOR PU-611,000000000080000287,2000,SP02,,18.000,EA,33446.83,1.000,602042.94,false,0,,120.000,2000007322,00010
4500007323,00010,,SPARE FOR CV-502,000000000080000287,2000,SP02,,13.000,EA,33446.83,1.000,434808.79,true,0,,120.000,2000007323,00010
4500007324,00010,,SPARE FOR CV-502,000000000080000287,2000,SP02,,25.000,EA,33446.83,1.000,836170.75,false,0,,120.000,2000007324,00010
4500007325,00010,,SPARE FOR FA-810,000000000080000287,2000,SP02,,12.000,EA,33446.83,1.000,401361.96,true,0,,120.000,2000007325,00010
4500007326,00010,,SPARE FOR FL-310,000000000080000287,2000,SP02,,11.000,EA,33446.83,1.000,367915.13,true,0,,120.000,2000007326,00010
4500007327,00010,,SPARE FOR FA-810,000000000010001192,4000,SP04,,24.000,EA,4077.50,1.000,97860.00,true,0,,9.000,2000007327,00010
4500007328,00010,,SPARE FOR FL-310,000000000010001192,4000,SP04,,25.000,EA,4077.50,1.000,101937.50,true,0,,9.000,2000007328,00010
4500007329,00010,,SPARE FOR FA-810,000000000010001192,4000,SP04,,21.000,EA,4077.50,1.000,85627.50,true,0,,9.000,2000007329,00010
4500007330,00010,,SPARE FOR CV-502,000000000010001192,4000,SP04,,26.000,EA,4077.50,1.000,106015.00,true,0,,9.000,2000007330,00010
4500007331,00010,,SPARE FOR SC-701,000000000010001192,4000,SP04,,26.000,EA,4077.50,1.000,106015.00,true,0,,9.000,2000007331,00010
4500007332,00010,,SPARE FOR PU-610,000000000010001192,4000,SP04,,26.000,EA,4077.50,1.000,106015.00,false,0,,9.000,2000007332,00010
4500007333,00010,,SPARE FOR FA-810,000000000010001192,4000,SP04,,19.000,EA,4077.50,1.000,77472.50,false,0,,9.000,2000007333,00010
4500007334,00010,,SPARE FOR CR-101,000000000010001192,4000,SP04,,26.000,EA,4077.50,1.000,106015.00,true,0,,9.000,2000007334,00010
4500007335,00010,,SPARE FOR FL-310,000000000010001192,4000,SP04,,19.000,EA,4077.50,1.000,77472.50,false,0,,9.000,2000007335,00010
4500007336,00010,,SPARE FOR PU-611,000000000010001192,1000,SP01,,50.000,EA,4077.50,1.000,203875.00,true,0,,9.000,2000007336,00010
4500007337,00010,,SPARE FOR PU-610,000000000010001192,1000,SP01,,44.000,EA,4077.50,1.000,179410.00,true,0,,9.000,2000007337,00010
4500007338,00010,,SPARE FOR ML-202,000000000010001192,1000,SP01,,43.000,EA,4077.50,1.000,175332.50,true,0,,9.000,2000007338,00010
4500007339,00010,,SPARE FOR CV-501,000000000010001192,1000,SP01,,49.000,EA,4077.50,1.000,199797.50,true,0,,9.000,2000007339,00010
4500007340,00010,,SPARE FOR PU-611,000000000010001192,1000,SP01,,50.000,EA,4077.50,1.000,203875.00,true,0,,9.000,2000007340,00010
4500007341,00010,,SPARE FOR PU-610,000000000010001192,1000,SP01,,48.000,EA,4077.50,1.000,195720.00,true,0,,9.000,2000007341,00010
4500007342,00010,,SPARE FOR FL-310,000000000010001193,3000,SP03,,1.000,EA,29820.91,1.000,29820.91,true,0,,14.000,2000007342,00010
