Matnr,Werks,Lvorm,Dismm,Dispo,Plifz,Webaz,Minbe,Eisbe,Bstmi,Bstma,Mabst
000000000010001170,1000,false,VB,007,68.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000010001170,3000,false,PD,005,68.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000090000065,4000,false,ND,002,12.000,3.000,0.000,0.000,1.000,1.000,1.000
000000000010001171,4000,false,PD,006,9.000,3.000,4.404,1.286,19.500,117.000,82.632
000000000010001172,1000,false,VB,008,116.000,3.000,10.214,4.465,1.000,5.250,11.193
000000000080000283,4000,false,PD,006,54.000,2.000,7.244,4.991,1.000,5.250,7.414
000000000080000283,2000,false,PD,006,54.000,1.000,7.981,5.324,1.125,6.750,14.302
000000000030000288,1000,false,PD,007,55.000,3.000,0.000,0.000,1.000,5.250,0.000
000000000030000289,1000,false,PD,006,100.000,1.000,0.000,0.000,1.000,5.000,0.000
000000000010001173,1000,false,VB,008,99.000,0.000,182.233,40.896,24.875,149.250,215.892
000000000010001174,2000,false,VB,010,162.000,2.000,11.523,3.300,1.333,8.000,18.665
000000000010001175,3000,false,PD,005,225.000,2.000,2.798,0.910,1.000,3.000,8.722
000000000010001176,3000,false,VB,007,42.000,3.000,30.409,5.729,36.917,221.500,138.752
000000000010001176,4000,false,VB,007,42.000,3.000,94.800,15.081,37.125,222.750,200.908
000000000010001177,4000,false,VB,009,123.000,1.000,16.605,8.826,1.375,8.250,27.685
000000000010001178,4000,false,PD,008,112.000,0.000,3.474,2.466,1.000,2.000,9.309
000000000010001179,3000,false,VB,008,81.000,3.000,6.575,3.496,1.000,4.000,7.865
000000000010001180,1000,false,VB,010,57.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000010001181,1000,false,PD,003,117.000,2.000,6.895,3.508,1.000,4.250,12.183
000000000010001182,3000,false,VB,008,12.000,1.000,1.725,1.011,1.458,8.750,8.899
000000000030000290,2000,false,PD,002,18.000,2.000,0.000,0.000,1.000,6.000,0.000
000000000010001183,1000,false,PD,005,137.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000010001184,4000,false,VB,001,143.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000080000284,1000,false,VB,004,58.000,0.000,3.593,2.269,1.000,3.250,4.418
000000000080000285,2000,false,VB,001,50.000,2.000,2.599,1.687,1.000,5.000,9.642
000000000010001185,3000,false,VB,010,21.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000030000291,4000,false,PD,008,16.000,2.000,0.000,0.000,1.542,9.250,0.000
000000000030000291,2000,false,PD,008,16.000,0.000,0.000,0.000,1.708,10.250,0.000
000000000010001186,4000,false,VB,005,122.000,3.000,14.622,8.990,1.000,5.250,14.622
000000000030000292,3000,false,PD,007,53.000,3.000,0.000,0.000,1.583,9.500,0.000
000000000010001187,1000,false,PD,005,125.000,2.000,71.211,9.034,15.958,95.750,139.970
000000000010001188,4000,false,PD,004,86.000,3.000,228.567,41.492,39.333,236.000,387.164
000000000030000293,4000,false,PD,006,50.000,0.000,0.000,0.000,2.458,14.750,0.000
000000000010001189,3000,false,VB,004,15.000,1.000,20.777,5.315,25.792,154.750,125.921
000000000080000286,1000,false,PD,001,84.000,1.000,5.464,3.387,1.000,4.500,7.724
000000000080000286,3000,false,VB,002,84.000,1.000,8.644,5.604,1.000,5.750,13.553
000000000010001190,2000,false,VB,002,36.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000010001191,2000,false,VB,002,85.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000080000287,2000,false,VB,007,120.000,0.000,19.478,11.562,1.667,10.000,19.478
000000000010001192,4000,false,PD,005,9.000,2.000,7.041,2.935,9.042,54.250,25.737
000000000010001192,1000,false,PD,010,9.000,1.000,9.860,3.829,14.292,85.750,50.002
000000000010001193,3000,false,VB,008,14.000,2.000,0.632,0.461,1.000,1.500,1.299
000000000010001194,4000,false,PD,004,109.000,3.000,2.903,1.756,1.000,4.250,6.750
000000000010001195,1000,false,VB,008,142.000,0.000,337.860,44.724,37.125,222.750,399.250
000000000010001196,3000,false,PD,002,234.000,0.000,9.569,4.729,1.000,2.250,11.889
000000000010001196,4000,false,PD,007,234.000,2.000,26.994,11.628,1.500,9.000,38.200
000000000090000066,4000,false,ND,005,17.000,2.000,0.000,0.000,1.000,1.000,1.000
000000000090000066,2000,false,ND,008,17.000,2.000,0.000,0.000,1.000,1.000,1.000
000000000010001197,1000,false,PD,007,31.000,3.000,12.428,1.978,12.792,76.750,61.608
000000000010001198,1000,false,PD,004,40.000,3.000,21.074,6.039,17.333,104.000,130.783
000000000010001199,2000,false,VB,003,36.000,2.000,1.309,0.789,1.000,1.750,2.560
000000000010001200,3000,false,VB,001,35.000,2.000,26.981,5.385,36.917,221.500,290.441
000000000010001201,3000,false,VB,008,40.000,2.000,2.726,1.884,1.000,3.000,4.126
000000000010001202,2000,false,VB,006,107.000,0.000,74.356,16.201,33.875,203.250,357.711
000000000010001203,3000,false,VB,009,126.000,2.000,2.440,1.448,1.000,2.000,7.900
000000000010001204,1000,false,VB,007,44.000,0.000,23.888,3.769,24.125,144.750,135.839
000000000010001205,4000,false,VB,006,58.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000010001206,3000,false,PD,007,106.000,2.000,5.773,3.670,1.083,6.500,16.250
000000000030000294,1000,false,PD,009,99.000,3.000,0.000,0.000,1.000,3.500,0.000
000000000010001207,1000,false,PD,007,44.000,1.000,1.077,0.763,1.000,1.000,1.688
000000000010001207,4000,false,VB,005,44.000,0.000,0.783,0.555,1.000,1.000,2.225
000000000030000295,4000,false,PD,006,23.000,1.000,0.000,0.000,1.917,11.500,0.000
000000000030000295,1000,false,PD,006,23.000,3.000,0.000,0.000,1.792,10.750,0.000
000000000030000296,2000,false,PD,007,18.000,2.000,0.000,0.000,2.250,13.500,0.000
000000000090000067,2000,false,ND,005,0.000,3.000,0.000,0.000,1.000,1.000,1.000
000000000010001208,3000,false,VB,001,74.000,1.000,8.084,5.465,1.417,8.500,14.549
000000000010001209,1000,false,VB,009,23.000,3.000,51.962,10.778,36.625,219.750,188.832
000000000010001210,2000,false,VB,010,58.000,1.000,6.102,3.064,2.167,13.000,22.950
000000000030000297,1000,false,PD,003,43.000,2.000,0.000,0.000,1.000,5.750,0.000
000000000030000297,3000,false,PD,001,43.000,3.000,0.000,0.000,1.000,4.500,0.000
000000000030000298,3000,false,PD,006,139.000,3.000,0.000,0.000,1.042,6.250,0.000
000000000010001211,4000,false,VB,010,123.000,0.000,9.935,4.441,1.250,7.500,13.897
000000000010001212,1000,false,PD,004,49.000,3.000,66.763,17.148,23.125,138.750,211.234
000000000010001213,3000,false,VB,006,148.000,1.000,170.761,20.703,23.125,138.750,286.960
000000000010001214,3000,false,PD,008,18.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000010001214,2000,false,VB,010,18.000,2.000,0.000,0.000,1.000,1.000,0.000
000000000010001215,3000,false,VB,004,21.000,2.000,12.955,3.185,16.125,96.750,93.938
000000000010001215,2000,false,VB,010,21.000,1.000,12.949,3.757,15.042,90.250,73.729
000000000030000299,1000,false,PD,003,43.000,3.000,0.000,0.000,1.000,3.000,0.000
000000000080000288,2000,false,VB,010,41.000,2.000,7.329,5.098,1.167,7.000,7.539
000000000080000289,1000,false,PD,003,102.000,0.000,10.396,6.074,1.750,10.500,29.150
000000000030000300,3000,false,PD,005,40.000,3.000,0.000,0.000,2.000,12.000,0.000
000000000010001216,4000,false,PD,006,87.000,3.000,10.254,5.963,1.333,8.000,10.703
000000000080000290,1000,false,VB,008,46.000,2.000,10.452,5.262,2.250,13.500,10.452
000000000080000290,2000,false,VB,006,46.000,1.000,4.065,1.995,1.458,8.750,15.425
000000000010001217,2000,false,VB,004,42.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000010001218,3000,false,PD,006,0.000,1.000,10.336,6.085,2.208,13.250,14.276
000000000010001218,2000,false,VB,009,37.000,2.000,2.580,1.575,1.792,10.750,17.143
000000000010001219,3000,false,PD,002,83.000,3.000,9.385,6.157,1.250,7.500,15.979
000000000010001219,1000,false,PD,001,83.000,3.000,5.124,3.193,1.000,3.500,5.124
000000000010001220,1000,false,VB,003,15.000,3.000,1.331,0.934,1.000,5.250,4.777
000000000010001220,2000,false,VB,007,15.000,0.000,1.082,0.728,1.417,8.500,9.294
000000000010001221,1000,false,PD,009,89.000,3.000,20.012,11.900,1.875,11.250,20.012
000000000030000301,1000,false,PD,003,32.000,2.000,0.000,0.000,1.750,10.500,0.000
000000000010001222,3000,false,PD,002,61.000,1.000,2.857,1.687,1.000,3.500,3.672
000000000030000302,3000,false,PD,008,7.000,3.000,0.000,0.000,1.167,7.000,0.000
000000000010001223,1000,false,PD,005,13.000,1.000,1.857,1.281,1.042,6.250,4.083
000000000010001223,3000,false,VB,004,13.000,0.000,3.154,2.044,2.000,12.000,7.330
000000000010001224,2000,false,PD,001,43.000,0.000,4.116,2.278,2.208,13.250,16.673
000000000010001225,2000,false,VB,005,47.000,0.000,89.212,28.940,27.750,166.500,250.832
000000000080000291,4000,false,PD,005,54.000,3.000,4.606,3.243,1.000,2.750,7.318
000000000010001226,4000,false,VB,010,15.000,3.000,14.931,3.864,14.292,85.750,52.512
000000000010001226,3000,false,VB,005,15.000,3.000,15.067,3.703,33.875,203.250,111.796
000000000080000292,1000,false,VB,002,49.000,0.000,3.967,2.823,1.083,6.500,15.629
000000000080000292,3000,false,VB,007,49.000,1.000,7.199,4.536,1.208,7.250,14.366
000000000010001227,3000,false,PD,005,125.000,3.000,51.422,10.095,24.875,149.250,186.631
000000000010001228,4000,false,PD,010,136.000,2.000,6.686,3.633,1.000,4.000,13.920
000000000010001228,2000,false,PD,006,136.000,0.000,5.766,3.116,1.125,6.750,21.691
000000000010001229,2000,false,VB,005,50.000,1.000,10.731,5.061,2.125,12.750,16.306
000000000090000068,3000,false,ND,006,31.000,3.000,0.000,0.000,1.000,1.000,1.000
000000000090000068,1000,false,ND,001,31.000,1.000,0.000,0.000,1.000,1.000,1.000
000000000010001230,3000,false,VB,008,54.000,1.000,2.544,2.053,1.000,1.000,3.299
000000000010001230,4000,false,PD,005,54.000,2.000,0.432,0.371,1.000,1.000,1.725
000000000030000303,3000,false,PD,010,52.000,0.000,0.000,0.000,1.500,9.000,0.000
000000000010001231,1000,false,PD,009,19.000,3.000,1.904,1.498,1.000,3.000,4.701
000000000010001232,3000,false,PD,001,58.000,1.000,31.804,4.533,18.708,112.250,146.228
000000000010001233,3000,false,PD,006,58.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000010001234,1000,false,VB,003,35.000,3.000,4.396,3.047,1.542,9.250,11.032
000000000010001235,4000,false,VB,010,98.000,2.000,9.008,5.304,2.000,12.000,16.834
000000000010001236,1000,false,VB,009,107.000,2.000,23.435,12.558,1.917,11.500,23.435
000000000010001237,3000,false,VB,002,21.000,3.000,0.971,0.692,1.000,2.500,3.596
000000000010001237,1000,false,PD,001,21.000,3.000,0.559,0.399,1.000,1.250,0.982
000000000030000304,4000,false,PD,009,41.000,0.000,0.000,0.000,2.000,12.000,0.000
000000000090000069,4000,false,ND,002,38.000,2.000,0.000,0.000,1.000,1.000,1.000
000000000080000293,3000,false,VB,004,13.000,0.000,0.857,0.660,1.000,3.250,3.538
000000000010001238,2000,false,VB,007,100.000,0.000,15.475,9.412,1.125,6.750,17.184
000000000010001239,2000,false,PD,005,64.000,2.000,15.870,2.793,10.333,62.000,70.379
000000000010001240,1000,false,VB,004,167.000,2.000,13.466,5.361,1.000,5.000,16.870
000000000080000294,1000,false,PD,008,100.000,2.000,6.390,3.618,2.000,12.000,32.430
000000000080000294,3000,false,PD,005,100.000,2.000,5.392,3.232,1.333,8.000,24.629
000000000080000295,1000,false,VB,003,55.000,1.000,3.485,1.631,1.000,4.000,4.107
000000000030000305,2000,false,PD,007,38.000,1.000,0.000,0.000,1.000,4.000,0.000
000000000010001241,3000,false,PD,002,38.000,0.000,27.663,4.455,19.708,118.250,134.117
000000000010001241,1000,false,PD,003,38.000,0.000,41.742,9.001,37.167,223.000,258.248
000000000010001242,2000,false,PD,001,83.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000010001242,4000,false,PD,002,83.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000030000306,2000,false,PD,009,52.000,1.000,0.000,0.000,1.000,5.750,0.000
000000000010001243,3000,false,PD,001,29.000,2.000,23.423,5.205,12.000,72.000,72.128
000000000010001243,2000,false,PD,003,29.000,1.000,9.172,1.591,18.958,113.750,64.301
000000000030000307,2000,false,PD,007,13.000,3.000,0.000,0.000,1.000,4.250,0.000
000000000010001244,2000,false,PD,001,125.000,2.000,9.822,4.124,1.208,7.250,13.870
000000000030000308,3000,false,PD,006,139.000,3.000,0.000,0.000,2.083,12.500,0.000
000000000030000308,2000,false,PD,009,139.000,1.000,0.000,0.000,1.208,7.250,0.000
000000000030000309,2000,false,PD,007,41.000,1.000,0.000,0.000,1.333,8.000,0.000
000000000030000309,4000,false,PD,005,41.000,0.000,0.000,0.000,1.000,5.750,0.000
000000000010001245,1000,false,VB,003,94.000,1.000,23.928,13.295,1.958,11.750,23.928
000000000010001245,3000,false,VB,007,94.000,2.000,3.647,2.480,1.000,2.750,4.233
000000000010001246,4000,false,VB,009,238.000,0.000,10.317,4.004,1.167,7.000,23.986
000000000010001247,2000,false,PD,008,39.000,1.000,3.265,2.475,1.000,2.250,4.218
000000000010001248,1000,false,VB,003,125.000,0.000,5.885,3.240,1.000,2.500,8.923
000000000010001249,3000,false,VB,009,130.000,0.000,17.014,5.934,1.750,10.500,22.368
000000000090000070,1000,false,ND,001,18.000,0.000,0.000,0.000,1.000,1.000,1.000
000000000010001250,1000,false,VB,003,45.000,0.000,3.643,2.194,1.083,6.500,8.755
000000000010001250,2000,false,PD,006,45.000,2.000,11.559,7.599,1.542,9.250,19.516
000000000010001251,4000,false,PD,004,59.000,1.000,4.750,2.815,1.875,11.250,21.409
000000000010001251,1000,false,PD,009,59.000,2.000,7.743,5.811,1.000,4.750,14.060
000000000090000071,4000,false,ND,007,31.000,3.000,0.000,0.000,1.000,1.000,1.000
000000000090000071,2000,false,ND,009,31.000,2.000,0.000,0.000,1.000,1.000,1.000
000000000010001252,1000,false,VB,008,50.000,3.000,24.304,4.371,14.458,86.750,129.138
000000000010001252,4000,false,VB,006,50.000,2.000,57.631,8.447,37.083,222.500,257.438
000000000010001253,3000,false,PD,001,59.000,1.000,34.275,8.035,9.875,59.250,64.660
000000000010001253,2000,false,PD,005,59.000,3.000,52.311,10.586,14.875,89.250,95.790
000000000080000296,1000,false,PD,004,36.000,0.000,1.842,1.015,1.000,4.750,7.864
000000000010001254,1000,false,VB,001,114.000,3.000,73.139,11.909,9.750,58.500,112.476
000000000030000310,4000,false,PD,006,114.000,3.000,0.000,0.000,1.875,11.250,0.000
000000000030000311,1000,false,PD,005,17.000,2.000,0.000,0.000,1.250,7.500,0.000
000000000030000311,2000,false,PD,001,17.000,1.000,0.000,0.000,1.833,11.000,0.000
000000000010001255,2000,false,PD,004,32.000,3.000,6.109,4.127,1.250,7.500,10.005
000000000010001256,4000,false,PD,007,121.000,0.000,4.702,2.509,1.000,2.750,4.702
000000000010001257,4000,false,VB,005,171.000,0.000,6.564,3.806,1.000,3.500,8.752
000000000010001258,2000,false,PD,008,39.000,1.000,9.846,6.405,1.625,9.750,12.017
000000000010001259,4000,false,VB,002,54.000,3.000,0.825,0.559,1.000,1.500,3.718
000000000030000312,1000,false,PD,003,47.000,1.000,0.000,0.000,1.542,9.250,0.000
000000000010001260,3000,false,PD,010,175.000,3.000,5.134,1.814,1.000,3.000,5.134
000000000010001260,4000,false,PD,005,175.000,0.000,6.089,2.268,1.375,8.250,23.163
000000000090000072,4000,false,ND,006,40.000,2.000,0.000,0.000,1.000,1.000,1.000
000000000010001261,2000,false,PD,004,204.000,3.000,2.765,0.878,1.000,3.250,11.475
000000000010001262,2000,false,VB,010,106.000,0.000,19.910,12.732,1.542,9.250,34.787
000000000010001263,2000,false,VB,008,95.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000010001264,3000,false,PD,003,11.000,0.000,3.098,1.930,2.875,17.250,10.693
000000000030000313,4000,false,PD,002,54.000,3.000,0.000,0.000,1.292,7.750,0.000
000000000030000313,3000,false,PD,010,54.000,2.000,0.000,0.000,1.833,11.000,0.000
000000000030000314,4000,false,PD,008,32.000,3.000,0.000,0.000,1.000,4.750,0.000
000000000030000315,2000,false,PD,005,29.000,0.000,0.000,0.000,2.958,17.750,0.000
000000000030000315,4000,false,PD,001,29.000,0.000,0.000,0.000,2.042,12.250,0.000
000000000010001265,3000,false,VB,010,39.000,0.000,8.360,5.305,2.417,14.500,11.592
000000000010001266,4000,false,VB,002,57.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000030000316,1000,false,PD,003,148.000,1.000,0.000,0.000,2.000,12.000,0.000
000000000010001267,1000,false,PD,009,50.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000010001267,3000,false,VB,001,50.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000010001268,1000,false,VB,009,9.000,0.000,0.148,0.117,1.000,1.250,1.492
000000000030000317,3000,false,PD,001,44.000,3.000,0.000,0.000,1.000,5.750,0.000
000000000080000297,2000,false,VB,002,98.000,2.000,8.390,5.307,1.000,6.000,17.466
000000000080000297,4000,false,PD,005,98.000,1.000,13.325,8.060,1.875,11.250,19.448
000000000010001269,2000,false,PD,002,53.000,2.000,1.202,0.772,1.000,2.000,4.369
000000000010001270,2000,false,PD,007,45.000,0.000,1.031,0.681,1.000,1.000,1.207
000000000010001270,1000,false,PD,009,0.000,3.000,0.780,0.515,1.000,1.000,0.904
000000000010001271,1000,false,PD,006,37.000,2.000,18.829,4.533,12.542,75.250,74.394
000000000010001272,1000,false,PD,002,55.000,1.000,5.569,2.331,2.125,12.750,15.627
000000000010001273,2000,false,VB,004,7.000,0.000,1.464,0.963,3.250,19.500,12.247
000000000010001274,3000,false,VB,002,143.000,1.000,16.484,9.385,1.417,8.500,20.794
000000000010001275,2000,false,PD,003,0.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000010001276,4000,false,VB,010,104.000,2.000,13.241,7.465,1.542,9.250,13.241
000000000010001276,2000,false,VB,001,104.000,0.000,5.112,2.634,1.125,6.750,10.648
000000000010001277,3000,false,PD,010,112.000,2.000,0.000,0.000,1.000,1.000,0.000
000000000010001277,1000,false,VB,004,112.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000010001278,1000,false,VB,004,49.000,3.000,20.902,2.905,24.250,145.500,139.487
000000000030000318,1000,false,PD,005,140.000,1.000,0.000,0.000,2.250,13.500,0.000
000000000010001279,2000,false,PD,008,83.000,2.000,1.129,0.870,1.000,1.000,2.007
000000000030000319,4000,false,PD,002,20.000,2.000,0.000,0.000,1.375,8.250,0.000
000000000080000298,2000,false,PD,008,50.000,2.000,2.639,1.659,1.000,3.750,5.481
000000000080000298,3000,false,VB,004,50.000,1.000,6.851,4.528,1.000,5.250,6.851
000000000010001280,1000,false,PD,005,62.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000010001281,1000,false,VB,010,58.000,0.000,1.994,1.172,1.000,2.250,3.719
000000000010001282,4000,false,PD,002,126.000,2.000,6.397,3.678,1.250,7.500,22.536
000000000010001282,3000,false,VB,005,126.000,2.000,6.493,3.949,1.000,3.250,7.454
000000000010001283,4000,false,VB,005,47.000,2.000,0.000,0.000,1.000,1.000,0.000
000000000030000320,4000,false,PD,005,50.000,0.000,0.000,0.000,1.792,10.750,0.000
000000000010001284,1000,false,VB,006,36.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000010001285,1000,false,VB,002,49.000,1.000,3.653,1.881,2.125,12.750,10.443
000000000010001286,2000,false,VB,003,60.000,2.000,5.705,3.157,1.000,4.500,9.782
000000000010001286,1000,false,VB,009,60.000,3.000,2.682,1.405,1.000,5.750,5.646
000000000010001287,2000,false,PD,009,42.000,0.000,1.310,0.835,1.000,1.250,1.325
000000000010001287,4000,false,VB,004,42.000,2.000,1.117,0.681,1.000,1.500,1.907
000000000010001288,1000,false,PD,008,56.000,0.000,3.127,1.886,1.000,2.500,3.913
000000000030000321,4000,false,PD,003,126.000,1.000,0.000,0.000,1.000,1.250,0.000
000000000010001289,3000,false,VB,008,12.000,2.000,2.323,1.896,1.000,4.000,5.177
000000000030000322,2000,false,PD,002,122.000,2.000,0.000,0.000,1.000,2.500,0.000
000000000010001290,4000,false,VB,007,55.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000090000073,3000,false,ND,007,25.000,3.000,0.000,0.000,1.000,1.000,1.000
000000000090000073,1000,false,ND,010,25.000,0.000,0.000,0.000,1.000,1.000,1.000
000000000010001291,4000,false,PD,009,59.000,0.000,8.284,4.551,2.125,12.750,12.169
000000000010001292,3000,false,VB,001,18.000,3.000,9.140,2.383,9.333,56.000,42.692
000000000010001292,2000,false,PD,010,18.000,3.000,28.046,7.217,26.833,161.000,154.461
000000000010001293,3000,false,VB,007,10.000,1.000,22.772,8.333,25.292,151.750,110.634
000000000010001293,1000,false,PD,009,10.000,3.000,15.782,6.321,35.917,215.500,149.176
000000000080000299,3000,false,PD,006,60.000,3.000,12.892,5.601,2.292,13.750,22.818
000000000080000299,1000,false,PD,006,60.000,2.000,8.326,3.057,3.000,18.000,19.370
000000000010001294,4000,false,PD,009,129.000,2.000,8.052,4.894,1.000,5.750,15.028
000000000010001295,1000,false,VB,009,11.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000010001295,3000,false,VB,004,11.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000010001296,1000,false,PD,005,64.000,1.000,23.530,13.189,3.208,19.250,27.970
000000000010001297,4000,false,VB,008,33.000,0.000,3.437,2.345,1.208,7.250,10.203
