Banfn,Bnfpo,Bsart,Loekz,Statu,Frgkz,Frgzu,Ekgrp,Ernam,Afnam,Txz01,Matnr,Werks,Lgort,Bednr,Matkl,Reswk,Menge,Meins,Badat,Lfdat,Preis,Peinh,Flief,Ebeln,Ebelp,Bsmng,Ebakz,Rsnum
2000008290,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ02,OAR SPARE FOR TH-401,000000000030000171,4000,SP04,,MECH-SEAL,,2.000,EA,2025-10-20T00:00:00,2025-12-30T00:00:00,132378.98,1.000,,4500008264,00010,2.000,true,1000000397
2000008291,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ04,OAR SPARE FOR FA-810,000000000030000171,4000,SP04,,MECH-SEAL,,3.000,EA,2025-09-25T00:00:00,2025-12-05T00:00:00,132378.98,1.000,,4500008265,00010,3.000,true,1000000398
2000008292,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ04,OAR SPARE FOR ML-202,000000000030000172,2000,SP02,,MECH-BRG,,1.000,EA,2026-05-24T00:00:00,2026-07-04T00:00:00,168137.35,1.000,,4500008266,00010,1.000,true,1000000399
2000008293,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ02,OAR SPARE FOR TH-401,000000000030000172,2000,SP02,,MECH-BRG,,2.000,EA,2026-04-01T00:00:00,2026-05-12T00:00:00,168137.35,1.000,,4500008267,00010,2.000,true,1000000400
2000008294,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ05,OAR SPARE FOR PU-611,000000000030000173,4000,SP04,,MECH-BRG,,4.000,EA,2025-12-17T00:00:00,2026-01-25T00:00:00,166215.23,1.000,,4500008268,00010,4.000,true,1000000401
2000008295,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ01,OAR SPARE FOR CR-102,000000000030000173,4000,SP04,,MECH-BRG,,4.000,EA,2025-10-08T00:00:00,2025-11-16T00:00:00,166215.23,1.000,,4500008269,00010,4.000,true,1000000402
2000008296,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ05,OAR SPARE FOR CV-501,000000000030000173,4000,SP04,,MECH-BRG,,2.000,EA,2025-09-21T00:00:00,2025-10-30T00:00:00,166215.23,1.000,,4500008270,00010,2.000,true,1000000403
2000008297,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ02,OAR SPARE FOR ML-202,000000000030000174,1000,SP01,,ELEC-CTRL,,4.000,EA,2025-10-18T00:00:00,2026-01-15T00:00:00,144672.20,1.000,,4500008271,00010,4.000,true,1000000404
2000008298,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ01,OAR SPARE FOR TH-401,000000000030000174,1000,SP01,,ELEC-CTRL,,3.000,EA,2026-04-09T00:00:00,2026-07-07T00:00:00,144672.20,1.000,,4500008272,00010,3.000,true,1000000405
2000008299,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ01,OAR SPARE FOR ML-202,000000000030000174,1000,SP01,,ELEC-CTRL,,3.000,EA,2025-08-14T00:00:00,2025-11-11T00:00:00,144672.20,1.000,,4500008273,00010,3.000,true,1000000406
2000008300,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ02,OAR SPARE FOR FL-310,000000000030000174,2000,SP02,,ELEC-CTRL,,4.000,EA,2026-04-12T00:00:00,2026-07-10T00:00:00,144672.20,1.000,,4500008274,00010,4.000,true,1000000407
2000008301,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ01,OAR SPARE FOR FA-810,000000000030000174,2000,SP02,,ELEC-CTRL,,3.000,EA,2025-12-07T00:00:00,2026-03-06T00:00:00,144672.20,1.000,,4500008275,00010,3.000,true,1000000408
2000008302,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ02,OAR SPARE FOR CV-501,000000000030000175,3000,SP03,,CONV-COMP,,1.000,EA,2026-02-28T00:00:00,2026-03-13T00:00:00,174949.78,1.000,,4500008276,00010,1.000,true,1000000409
2000008303,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ02,OAR SPARE FOR ML-201,000000000030000175,1000,SP01,,CONV-COMP,,4.000,EA,2025-11-07T00:00:00,2025-11-20T00:00:00,174949.78,1.000,,4500008277,00010,4.000,true,1000000410
2000008304,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ05,OAR SPARE FOR FL-310,000000000030000175,1000,SP01,,CONV-COMP,,2.000,EA,2026-07-07T00:00:00,2026-07-20T00:00:00,174949.78,1.000,,4500008278,00010,2.000,true,1000000411
2000008305,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ01,OAR SPARE FOR CR-101,000000000030000175,1000,SP01,,CONV-COMP,,4.000,EA,2026-01-18T00:00:00,2026-01-31T00:00:00,174949.78,1.000,,4500008279,00010,4.000,true,1000000412
2000008306,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ03,OAR SPARE FOR FL-310,000000000030000176,3000,SP03,,MECH-PUMP,,4.000,EA,2025-12-20T00:00:00,2026-02-11T00:00:00,474939.31,1.000,,4500008280,00010,4.000,true,1000000413
2000008307,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ02,OAR SPARE FOR CR-102,000000000030000176,3000,SP03,,MECH-PUMP,,1.000,EA,2026-03-09T00:00:00,2026-05-01T00:00:00,474939.31,1.000,,4500008281,00010,1.000,true,1000000414
2000008308,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ01,OAR SPARE FOR FA-810,000000000030000177,2000,SP02,,MILL-LINR,,4.000,EA,2025-11-06T00:00:00,2025-12-07T00:00:00,119011.81,1.000,,4500008282,00010,4.000,true,1000000415
2000008309,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ02,OAR SPARE FOR TH-401,000000000030000177,2000,SP02,,MILL-LINR,,1.000,EA,2026-03-01T00:00:00,2026-04-01T00:00:00,119011.81,1.000,,4500008283,00010,1.000,true,1000000416
2000008310,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ04,OAR SPARE FOR PU-611,000000000030000178,3000,SP03,,MECH-BRG,,1.000,EA,2025-12-08T00:00:00,2026-05-03T00:00:00,218849.01,1.000,,4500008284,00010,1.000,true,1000000417
2000008311,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ01,OAR SPARE FOR PU-610,000000000030000178,3000,SP03,,MECH-BRG,,4.000,EA,2026-02-12T00:00:00,2026-07-08T00:00:00,218849.01,1.000,,4500008285,00010,4.000,true,1000000418
2000008312,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ05,OAR SPARE FOR FL-310,000000000030000178,3000,SP03,,MECH-BRG,,2.000,EA,2026-02-17T00:00:00,2026-07-13T00:00:00,218849.01,1.000,,4500008286,00010,2.000,true,1000000419
2000008313,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ01,OAR SPARE FOR CV-502,000000000030000178,4000,SP04,,MECH-BRG,,3.000,EA,2026-03-03T00:00:00,2026-07-27T00:00:00,218849.01,1.000,,4500008287,00010,3.000,true,1000000420
2000008314,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ01,OAR SPARE FOR SC-701,000000000030000178,4000,SP04,,MECH-BRG,,3.000,EA,2025-11-16T00:00:00,2026-04-11T00:00:00,218849.01,1.000,,4500008288,00010,3.000,true,1000000421
2000008315,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ04,OAR SPARE FOR ML-201,000000000030000178,4000,SP04,,MECH-BRG,,2.000,EA,2025-11-15T00:00:00,2026-04-10T00:00:00,218849.01,1.000,,4500008289,00010,2.000,true,1000000422
2000008316,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ03,OAR SPARE FOR ML-201,000000000030000179,1000,SP01,,ELEC-CTRL,,3.000,EA,2026-05-03T00:00:00,2026-05-28T00:00:00,163055.90,1.000,,4500008290,00010,3.000,true,1000000423
2000008317,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ02,OAR SPARE FOR SC-701,000000000030000179,1000,SP01,,ELEC-CTRL,,4.000,EA,2026-05-01T00:00:00,2026-05-26T00:00:00,163055.90,1.000,,4500008291,00010,4.000,true,1000000424
2000008318,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ02,OAR SPARE FOR PU-610,000000000030000180,4000,SP04,,ELEC-CTRL,,1.000,EA,2025-12-13T00:00:00,2026-02-03T00:00:00,125193.43,1.000,,4500008292,00010,1.000,true,1000000425
2000008319,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ04,OAR SPARE FOR FA-810,000000000030000180,1000,SP01,,ELEC-CTRL,,3.000,EA,2026-04-03T00:00:00,2026-05-25T00:00:00,125193.43,1.000,,4500008293,00010,3.000,true,1000000426
2000008320,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ04,OAR SPARE FOR FL-310,000000000030000181,1000,SP01,,CONV-COMP,,1.000,EA,2026-02-13T00:00:00,2026-05-05T00:00:00,61956.61,1.000,,4500008294,00010,1.000,true,1000000427
2000008321,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ01,OAR SPARE FOR ML-201,000000000030000182,1000,SP01,,INST-XMTR,,4.000,EA,2026-01-14T00:00:00,2026-02-14T00:00:00,112241.13,1.000,,4500008295,00010,4.000,true,1000000428
2000008322,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ03,OAR SPARE FOR CV-501,000000000030000182,1000,SP01,,INST-XMTR,,4.000,EA,2025-11-08T00:00:00,2025-12-09T00:00:00,112241.13,1.000,,4500008296,00010,4.000,true,1000000429
2000008323,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ04,OAR SPARE FOR CR-102,000000000030000182,1000,SP01,,INST-XMTR,,1.000,EA,2026-04-21T00:00:00,2026-05-22T00:00:00,112241.13,1.000,,,,0.000,false,1000000430
2000008324,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ05,OAR SPARE FOR CR-101,000000000030000182,3000,SP03,,INST-XMTR,,3.000,EA,2026-03-11T00:00:00,2026-04-11T00:00:00,112241.13,1.000,,4500008297,00010,3.000,true,1000000431
2000008325,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ01,OAR SPARE FOR FL-310,000000000030000183,4000,SP04,,MECH-GBOX,,2.000,EA,2025-09-04T00:00:00,2025-10-27T00:00:00,175435.76,1.000,,4500008298,00010,2.000,true,1000000432
2000008326,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ03,OAR SPARE FOR TH-401,000000000030000183,4000,SP04,,MECH-GBOX,,1.000,EA,2026-03-07T00:00:00,2026-04-29T00:00:00,175435.76,1.000,,4500008299,00010,1.000,true,1000000433
2000008327,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ03,OAR SPARE FOR CV-502,000000000030000183,4000,SP04,,MECH-GBOX,,2.000,EA,2025-12-31T00:00:00,2026-02-22T00:00:00,175435.76,1.000,,4500008300,00010,2.000,true,1000000434
2000008328,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ03,OAR SPARE FOR SC-701,000000000030000183,1000,SP01,,MECH-GBOX,,1.000,EA,2026-05-19T00:00:00,2026-07-11T00:00:00,175435.76,1.000,,4500008301,00010,1.000,true,1000000435
2000008329,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ03,OAR SPARE FOR ML-201,000000000030000184,1000,SP01,,INST-XMTR,,4.000,EA,2026-03-12T00:00:00,2026-03-27T00:00:00,119659.73,1.000,,4500008302,00010,4.000,true,1000000436
2000008330,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ03,OAR SPARE FOR SC-701,000000000030000184,1000,SP01,,INST-XMTR,,4.000,EA,2025-10-18T00:00:00,2025-11-02T00:00:00,119659.73,1.000,,4500008303,00010,4.000,true,1000000437
2000008331,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ02,OAR SPARE FOR FL-310,000000000030000184,1000,SP01,,INST-XMTR,,3.000,EA,2026-04-24T00:00:00,2026-05-09T00:00:00,119659.73,1.000,,4500008304,00010,3.000,true,1000000438
2000008332,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ01,OAR SPARE FOR CV-501,000000000030000185,4000,SP04,,HYDR-ASSY,,3.000,EA,2025-11-04T00:00:00,2026-01-10T00:00:00,367527.96,1.000,,4500008305,00010,3.000,true,1000000439
2000008333,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ05,OAR SPARE FOR CR-102,000000000030000185,1000,SP01,,HYDR-ASSY,,1.000,EA,2026-03-14T00:00:00,2026-05-20T00:00:00,367527.96,1.000,,4500008306,00010,1.000,true,1000000440
2000008334,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ02,OAR SPARE FOR CV-502,000000000030000186,2000,SP02,,ELEC-CTRL,,1.000,EA,2025-11-06T00:00:00,2026-01-01T00:00:00,112241.96,1.000,,4500008307,00010,1.000,true,1000000441
2000008335,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ02,OAR SPARE FOR PU-610,000000000030000186,2000,SP02,,ELEC-CTRL,,3.000,EA,2025-09-04T00:00:00,2025-10-30T00:00:00,112241.96,1.000,,4500008308,00010,3.000,true,1000000442
2000008336,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ05,OAR SPARE FOR CR-102,000000000030000186,2000,SP02,,ELEC-CTRL,,4.000,EA,2026-04-11T00:00:00,2026-06-06T00:00:00,112241.96,1.000,,4500008309,00010,4.000,true,1000000443
2000008337,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ03,OAR SPARE FOR CR-101,000000000030000187,1000,SP01,,ELEC-CTRL,,2.000,EA,2025-12-24T00:00:00,2026-03-07T00:00:00,140271.21,1.000,,4500008310,00010,2.000,true,1000000444
2000008338,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ02,OAR SPARE FOR ML-201,000000000030000188,4000,SP04,,ELEC-MOTR,,2.000,EA,2025-10-08T00:00:00,2025-11-16T00:00:00,8076.81,1.000,,4500008311,00010,2.000,true,1000000445
2000008339,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ05,OAR SPARE FOR FA-810,000000000030000189,4000,SP04,,ELEC-CTRL,,1.000,EA,2025-12-03T00:00:00,2025-12-23T00:00:00,148933.10,1.000,,4500008312,00010,1.000,true,1000000446
2000008340,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ03,OAR SPARE FOR CR-101,000000000030000189,4000,SP04,,ELEC-CTRL,,2.000,EA,2026-02-14T00:00:00,2026-03-06T00:00:00,148933.10,1.000,,4500008313,00010,2.000,true,1000000447
2000008341,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ05,OAR SPARE FOR CR-101,000000000030000190,2000,SP02,,INST-XMTR,,3.000,EA,2025-10-21T00:00:00,2026-02-10T00:00:00,34097.26,1.000,,4500008314,00010,3.000,true,1000000448
2000008342,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ01,OAR SPARE FOR PU-611,000000000030000190,4000,SP04,,INST-XMTR,,3.000,EA,2025-07-06T00:00:00,2025-10-26T00:00:00,34097.26,1.000,,4500008315,00010,3.000,true,1000000449
2000008343,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ03,OAR SPARE FOR ML-202,000000000030000190,4000,SP04,,INST-XMTR,,2.000,EA,2026-01-08T00:00:00,2026-04-30T00:00:00,34097.26,1.000,,4500008316,00010,2.000,true,1000000450
2000008344,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ05,OAR SPARE FOR PU-611,000000000030000190,4000,SP04,,INST-XMTR,,2.000,EA,2026-02-15T00:00:00,2026-06-07T00:00:00,34097.26,1.000,,4500008317,00010,2.000,true,1000000451
2000008345,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ04,OAR SPARE FOR SC-701,000000000030000191,1000,SP01,,HYDR-ASSY,,2.000,EA,2026-05-28T00:00:00,2026-07-05T00:00:00,13827.80,1.000,,4500008318,00010,2.000,true,1000000452
2000008346,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ05,OAR SPARE FOR CV-502,000000000030000192,2000,SP02,,ELEC-CTRL,,3.000,EA,2025-12-25T00:00:00,2026-04-16T00:00:00,495071.55,1.000,,4500008319,00010,3.000,true,1000000453
2000008347,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ04,OAR SPARE FOR TH-401,000000000030000193,1000,SP01,,MECH-PUMP,,4.000,EA,2025-10-11T00:00:00,2026-02-26T00:00:00,412274.60,1.000,,4500008320,00010,4.000,true,1000000454
2000008348,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ04,OAR SPARE FOR CV-501,000000000030000193,2000,SP02,,MECH-PUMP,,3.000,EA,2025-08-20T00:00:00,2026-01-05T00:00:00,412274.60,1.000,,4500008321,00010,3.000,true,1000000455
2000008349,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ04,OAR SPARE FOR FA-810,000000000030000193,2000,SP02,,MECH-PUMP,,3.000,EA,2025-10-09T00:00:00,2026-02-24T00:00:00,412274.60,1.000,,4500008322,00010,3.000,true,1000000456
2000008350,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ02,OAR SPARE FOR FA-810,000000000030000193,2000,SP02,,MECH-PUMP,,4.000,EA,2026-02-11T00:00:00,2026-06-29T00:00:00,412274.60,1.000,,4500008323,00010,4.000,true,1000000457
2000008351,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ02,OAR SPARE FOR ML-202,000000000030000194,4000,SP04,,ELEC-CTRL,,2.000,EA,2025-07-30T00:00:00,2025-11-12T00:00:00,485868.82,1.000,,4500008324,00010,2.000,true,1000000458
2000008352,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ03,OAR SPARE FOR PU-610,000000000030000194,4000,SP04,,ELEC-CTRL,,2.000,EA,2026-01-26T00:00:00,2026-05-11T00:00:00,485868.82,1.000,,4500008325,00010,2.000,true,1000000459
2000008353,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ05,OAR SPARE FOR FA-810,000000000030000195,3000,SP03,,MECH-SEAL,,1.000,EA,2025-12-17T00:00:00,2026-02-17T00:00:00,78209.19,1.000,,4500008326,00010,1.000,true,1000000460
2000008354,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ02,OAR SPARE FOR ML-201,000000000030000196,2000,SP02,,CONV-COMP,,2.000,EA,2026-05-10T00:00:00,2026-05-24T00:00:00,32640.52,1.000,,4500008327,00010,2.000,true,1000000461
2000008355,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ03,OAR SPARE FOR CR-102,000000000030000197,2000,SP02,,MECH-PUMP,,1.000,EA,2025-09-21T00:00:00,2026-01-19T00:00:00,128173.08,1.000,,4500008328,00010,1.000,true,1000000462
2000008356,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ02,OAR SPARE FOR CR-102,000000000030000197,2000,SP02,,MECH-PUMP,,2.000,EA,2026-04-12T00:00:00,2026-08-10T00:00:00,128173.08,1.000,,4500008329,00010,2.000,true,1000000463
2000008357,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ01,OAR SPARE FOR TH-401,000000000030000197,1000,SP01,,MECH-PUMP,,3.000,EA,2025-06-30T00:00:00,2025-10-28T00:00:00,128173.08,1.000,,4500008330,00010,3.000,true,1000000464
2000008358,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ03,OAR SPARE FOR ML-202,000000000030000197,1000,SP01,,MECH-PUMP,,2.000,EA,2025-09-01T00:00:00,2025-12-30T00:00:00,128173.08,1.000,,4500008331,00010,2.000,true,1000000465
2000008359,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ03,OAR SPARE FOR ML-202,000000000030000198,3000,SP03,,MECH-BRG,,4.000,EA,2026-02-28T00:00:00,2026-04-18T00:00:00,29976.07,1.000,,4500008332,00010,4.000,true,1000000466
2000008360,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ02,OAR SPARE FOR ML-202,000000000030000199,3000,SP03,,MECH-SEAL,,1.000,EA,2025-10-27T00:00:00,2026-03-02T00:00:00,149109.21,1.000,,4500008333,00010,1.000,true,1000000467
2000008361,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ01,OAR SPARE FOR CR-102,000000000030000200,1000,SP01,,MECH-PUMP,,2.000,EA,2026-02-06T00:00:00,2026-02-24T00:00:00,50542.39,1.000,,4500008334,00010,2.000,true,1000000468
2000008362,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ03,OAR SPARE FOR ML-201,000000000030000200,1000,SP01,,MECH-PUMP,,2.000,EA,2025-12-31T00:00:00,2026-01-18T00:00:00,50542.39,1.000,,4500008335,00010,2.000,true,1000000469
2000008363,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ04,OAR SPARE FOR FA-810,000000000030000200,1000,SP01,,MECH-PUMP,,2.000,EA,2026-03-14T00:00:00,2026-04-01T00:00:00,50542.39,1.000,,4500008336,00010,2.000,true,1000000470
2000008364,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ05,OAR SPARE FOR SC-701,000000000030000201,4000,SP04,,MECH-PUMP,,4.000,EA,2026-04-13T00:00:00,2026-05-22T00:00:00,124307.17,1.000,,4500008337,00010,4.000,true,1000000471
2000008365,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ03,OAR SPARE FOR SC-701,000000000030000201,4000,SP04,,MECH-PUMP,,1.000,EA,2025-11-13T00:00:00,2025-12-22T00:00:00,124307.17,1.000,,4500008338,00010,1.000,true,1000000472
2000008366,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ04,OAR SPARE FOR CR-102,000000000030000201,3000,SP03,,MECH-PUMP,,1.000,EA,2026-02-14T00:00:00,2026-03-25T00:00:00,124307.17,1.000,,4500008339,00010,1.000,true,1000000473
2000008367,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ03,OAR SPARE FOR PU-611,000000000030000201,3000,SP03,,MECH-PUMP,,1.000,EA,2025-12-22T00:00:00,2026-01-30T00:00:00,124307.17,1.000,,4500008340,00010,1.000,true,1000000474
2000008368,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ03,OAR SPARE FOR CV-501,000000000030000202,3000,SP03,,MECH-BRG,,3.000,EA,2025-11-26T00:00:00,2026-01-29T00:00:00,62637.39,1.000,,4500008341,00010,3.000,true,1000000475
2000008369,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ05,OAR SPARE FOR CR-102,000000000030000202,3000,SP03,,MECH-BRG,,3.000,EA,2025-12-31T00:00:00,2026-03-05T00:00:00,62637.39,1.000,,4500008342,00010,3.000,true,1000000476
2000008370,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ01,OAR SPARE FOR SC-701,000000000030000203,2000,SP02,,MECH-SEAL,,3.000,EA,2025-12-31T00:00:00,2026-02-28T00:00:00,582171.25,1.000,,4500008343,00010,3.000,true,1000000477
2000008371,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ02,OAR SPARE FOR PU-611,000000000030000203,2000,SP02,,MECH-SEAL,,3.000,EA,2026-02-17T00:00:00,2026-04-17T00:00:00,582171.25,1.000,,4500008344,00010,3.000,true,1000000478
2000008372,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ01,OAR SPARE FOR CV-501,000000000030000203,2000,SP02,,MECH-SEAL,,2.000,EA,2026-04-02T00:00:00,2026-05-31T00:00:00,582171.25,1.000,,4500008345,00010,2.000,true,1000000479
2000008373,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ04,OAR SPARE FOR CV-501,000000000030000204,1000,SP01,,HYDR-ASSY,,2.000,EA,2025-12-01T00:00:00,2026-01-11T00:00:00,74953.52,1.000,,4500008346,00010,2.000,true,1000000480
2000008374,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ01,OAR SPARE FOR CV-502,000000000030000204,3000,SP03,,HYDR-ASSY,,1.000,EA,2026-04-27T00:00:00,2026-06-07T00:00:00,74953.52,1.000,,4500008347,00010,1.000,true,1000000481
2000008375,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ03,OAR SPARE FOR CV-502,000000000030000205,3000,SP03,,CONV-COMP,,1.000,EA,2025-11-15T00:00:00,2025-12-30T00:00:00,26734.02,1.000,,4500008348,00010,1.000,true,1000000482
2000008376,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ02,OAR SPARE FOR CV-501,000000000030000205,3000,SP03,,CONV-COMP,,4.000,EA,2026-01-19T00:00:00,2026-03-05T00:00:00,26734.02,1.000,,4500008349,00010,4.000,true,1000000483
2000008377,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ01,OAR SPARE FOR ML-201,000000000030000205,3000,SP03,,CONV-COMP,,1.000,EA,2025-12-13T00:00:00,2026-01-27T00:00:00,26734.02,1.000,,4500008350,00010,1.000,true,1000000484
2000008378,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ04,OAR SPARE FOR FL-310,000000000030000206,1000,SP01,,MECH-BRG,,1.000,EA,2025-11-21T00:00:00,2025-11-28T00:00:00,162092.01,1.000,,4500008351,00010,1.000,true,1000000485
2000008379,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ04,OAR SPARE FOR CV-501,000000000030000207,1000,SP01,,MECH-GBOX,,1.000,EA,2026-06-01T00:00:00,2026-06-10T00:00:00,19314.87,1.000,,,,0.000,false,1000000486
2000008380,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ05,OAR SPARE FOR FL-310,000000000030000207,1000,SP01,,MECH-GBOX,,2.000,EA,2026-07-24T00:00:00,2026-08-02T00:00:00,19314.87,1.000,,4500008352,00010,2.000,true,1000000487
2000008381,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ02,OAR SPARE FOR PU-611,000000000030000207,1000,SP01,,MECH-GBOX,,3.000,EA,2026-06-20T00:00:00,2026-06-29T00:00:00,19314.87,1.000,,4500008353,00010,3.000,true,1000000488
2000008382,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ05,OAR SPARE FOR TH-401,000000000030000207,3000,SP03,,MECH-GBOX,,1.000,EA,2026-04-21T00:00:00,2026-04-30T00:00:00,19314.87,1.000,,4500008354,00010,1.000,true,1000000489
2000008383,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ05,OAR SPARE FOR FA-810,000000000030000207,3000,SP03,,MECH-GBOX,,4.000,EA,2026-03-12T00:00:00,2026-03-21T00:00:00,19314.87,1.000,,4500008355,00010,4.000,true,1000000490
2000008384,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ01,OAR SPARE FOR CV-502,000000000030000207,3000,SP03,,MECH-GBOX,,1.000,EA,2026-02-07T00:00:00,2026-02-16T00:00:00,19314.87,1.000,,4500008356,00010,1.000,true,1000000491
2000008385,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ01,OAR SPARE FOR CR-101,000000000030000208,1000,SP01,,ELEC-MOTR,,4.000,EA,2025-11-25T00:00:00,2026-02-24T00:00:00,100656.16,1.000,,4500008357,00010,4.000,true,1000000492
2000008386,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ03,OAR SPARE FOR ML-202,000000000030000209,3000,SP03,,MECH-GBOX,,1.000,EA,2026-05-05T00:00:00,2026-05-28T00:00:00,21920.99,1.000,,4500008358,00010,1.000,true,1000000493
2000008387,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ03,OAR SPARE FOR TH-401,000000000030000209,3000,SP03,,MECH-GBOX,,3.000,EA,2026-05-27T00:00:00,2026-06-19T00:00:00,21920.99,1.000,,,,0.000,false,1000000494
2000008388,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ04,OAR SPARE FOR PU-610,000000000030000209,3000,SP03,,MECH-GBOX,,4.000,EA,2025-10-31T00:00:00,2025-11-23T00:00:00,21920.99,1.000,,4500008359,00010,4.000,true,1000000495
