id,entity_type,entity_id,stage_code,stage_name,started_at,completed_at,status,owner_id,source_system
3284,RR,554,RR_CREATED,RR Created,2026-03-17T00:09:36.211764+00:00,2026-03-17T00:09:36.211764+00:00,COMPLETED,14,synthetic
3285,RR,554,DOA,DOA Approval,2026-03-17T00:09:36.211764+00:00,2026-04-08T00:09:36.211764+00:00,COMPLETED,15,synthetic
3286,RR,554,MRP,MRP Processing,2026-04-08T00:09:36.211764+00:00,2026-04-09T00:09:36.211764+00:00,COMPLETED,,synthetic
3287,PR,474,PR_CREATED,PR Created,2026-04-09T00:09:36.211764+00:00,2026-04-09T00:09:36.211764+00:00,COMPLETED,24,synthetic
3288,PR,474,RFQ,RFQ,2026-04-10T00:09:36.211764+00:00,2026-04-17T00:09:36.211764+00:00,COMPLETED,24,synthetic
3289,PR,474,ARIBA,Ariba Event,2026-04-18T00:09:36.211764+00:00,2026-04-24T00:09:36.211764+00:00,COMPLETED,24,synthetic
3290,PR,474,NFA,NFA Approval,2026-04-25T00:09:36.211764+00:00,2026-04-29T00:09:36.211764+00:00,COMPLETED,15,synthetic
3291,PR,474,PO_CREATED,PO Created,2026-04-30T00:09:36.211764+00:00,2026-04-30T00:09:36.211764+00:00,COMPLETED,24,synthetic
3292,RR,555,RR_CREATED,RR Created,2026-04-29T12:09:36.211764+00:00,2026-04-29T12:09:36.211764+00:00,COMPLETED,21,synthetic
3293,RR,555,DOA,DOA Approval,2026-04-29T12:09:36.211764+00:00,2026-05-03T12:09:36.211764+00:00,COMPLETED,15,synthetic
3294,RR,555,MRP,MRP Processing,2026-05-03T12:09:36.211764+00:00,2026-05-05T12:09:36.211764+00:00,COMPLETED,,synthetic
3295,PR,475,PR_CREATED,PR Created,2026-05-05T12:09:36.211764+00:00,2026-05-05T12:09:36.211764+00:00,COMPLETED,24,synthetic
3296,PR,475,RFQ,RFQ,2026-05-06T12:09:36.211764+00:00,2026-05-14T12:09:36.211764+00:00,COMPLETED,24,synthetic
3297,PR,475,ARIBA,Ariba Event,2026-05-15T12:09:36.211764+00:00,2026-05-20T12:09:36.211764+00:00,COMPLETED,24,synthetic
3298,PR,475,NFA,NFA Approval,2026-05-21T12:09:36.211764+00:00,2026-05-25T12:09:36.211764+00:00,COMPLETED,3,synthetic
3299,PR,475,PO_CREATED,PO Created,2026-05-26T12:09:36.211764+00:00,2026-05-26T12:09:36.211764+00:00,COMPLETED,24,synthetic
3300,RR,556,RR_CREATED,RR Created,2026-07-10T04:09:36.211764+00:00,2026-07-10T04:09:36.211764+00:00,COMPLETED,14,synthetic
3301,RR,556,DOA,DOA Approval,2026-07-10T04:09:36.211764+00:00,2026-07-13T04:09:36.211764+00:00,COMPLETED,2,synthetic
3302,RR,556,MRP,MRP Processing,2026-07-13T04:09:36.211764+00:00,2026-07-15T04:09:36.211764+00:00,COMPLETED,,synthetic
3303,PR,476,PR_CREATED,PR Created,2026-07-15T04:09:36.211764+00:00,2026-07-15T04:09:36.211764+00:00,COMPLETED,5,synthetic
3304,PR,476,RFQ,RFQ,2026-07-16T04:09:36.211764+00:00,2026-07-23T04:09:36.211764+00:00,COMPLETED,5,synthetic
3305,PR,476,NFA,NFA Approval,2026-07-24T04:09:36.211764+00:00,2026-08-09T04:09:36.211764+00:00,COMPLETED,3,synthetic
3306,PR,476,PO_CREATED,PO Created,2026-08-10T04:09:36.211764+00:00,2026-08-10T04:09:36.211764+00:00,COMPLETED,5,synthetic
3307,RR,557,RR_CREATED,RR Created,2026-08-18T20:09:36.211764+00:00,2026-08-18T20:09:36.211764+00:00,COMPLETED,11,synthetic
3308,RR,557,DOA,DOA Approval,2026-08-18T20:09:36.211764+00:00,2026-08-20T20:09:36.211764+00:00,COMPLETED,15,synthetic
3309,RR,557,MRP,MRP Processing,2026-08-20T20:09:36.211764+00:00,2026-08-22T20:09:36.211764+00:00,COMPLETED,,synthetic
3310,PR,477,PR_CREATED,PR Created,2026-08-22T20:09:36.211764+00:00,2026-08-22T20:09:36.211764+00:00,COMPLETED,24,synthetic
3311,PR,477,RFQ,RFQ,2026-08-23T20:09:36.211764+00:00,2026-09-01T20:09:36.211764+00:00,COMPLETED,24,synthetic
3312,PR,477,ARIBA,Ariba Event,2026-09-02T20:09:36.211764+00:00,2026-09-05T20:09:36.211764+00:00,COMPLETED,24,synthetic
3313,PR,477,PO_CREATED,PO Created,2026-09-06T20:09:36.211764+00:00,2026-09-06T20:09:36.211764+00:00,COMPLETED,24,synthetic
3314,RR,558,RR_CREATED,RR Created,2026-06-10T22:09:36.211764+00:00,2026-06-10T22:09:36.211764+00:00,COMPLETED,18,synthetic
3315,RR,558,DOA,DOA Approval,2026-06-10T22:09:36.211764+00:00,,IN_PROGRESS,3,synthetic
3316,RR,559,RR_CREATED,RR Created,2026-08-11T21:09:36.211764+00:00,2026-08-11T21:09:36.211764+00:00,COMPLETED,14,synthetic
3317,RR,559,DOA,DOA Approval,2026-08-11T21:09:36.211764+00:00,2026-08-14T21:09:36.211764+00:00,COMPLETED,2,synthetic
3318,RR,559,MRP,MRP Processing,2026-08-14T21:09:36.211764+00:00,2026-08-16T21:09:36.211764+00:00,COMPLETED,,synthetic
3319,PR,478,PR_CREATED,PR Created,2026-08-16T21:09:36.211764+00:00,2026-08-16T21:09:36.211764+00:00,COMPLETED,24,synthetic
3320,PR,478,PO_CREATED,PO Created,2026-08-17T21:09:36.211764+00:00,2026-08-17T21:09:36.211764+00:00,COMPLETED,24,synthetic
3321,RR,560,RR_CREATED,RR Created,2026-02-07T00:09:36.211764+00:00,2026-02-07T00:09:36.211764+00:00,COMPLETED,3,synthetic
3322,RR,560,DOA,DOA Approval,2026-02-07T00:09:36.211764+00:00,2026-02-08T00:09:36.211764+00:00,COMPLETED,3,synthetic
3323,RR,560,MRP,MRP Processing,2026-02-08T00:09:36.211764+00:00,2026-02-23T00:09:36.211764+00:00,COMPLETED,,synthetic
3324,PR,479,PR_CREATED,PR Created,2026-02-23T00:09:36.211764+00:00,2026-02-23T00:09:36.211764+00:00,COMPLETED,24,synthetic
3325,PR,479,RFQ,RFQ,2026-02-24T00:09:36.211764+00:00,2026-03-03T00:09:36.211764+00:00,COMPLETED,24,synthetic
3326,PR,479,PO_CREATED,PO Created,2026-03-04T00:09:36.211764+00:00,2026-03-04T00:09:36.211764+00:00,COMPLETED,24,synthetic
3327,RR,561,RR_CREATED,RR Created,2026-04-26T05:09:36.211764+00:00,2026-04-26T05:09:36.211764+00:00,COMPLETED,9,synthetic
3328,RR,561,DOA,DOA Approval,2026-04-26T05:09:36.211764+00:00,2026-04-30T05:09:36.211764+00:00,COMPLETED,15,synthetic
3329,RR,561,MRP,MRP Processing,2026-04-30T05:09:36.211764+00:00,2026-05-02T05:09:36.211764+00:00,COMPLETED,,synthetic
3330,PR,480,PR_CREATED,PR Created,2026-05-02T05:09:36.211764+00:00,2026-05-02T05:09:36.211764+00:00,COMPLETED,13,synthetic
3331,PR,480,RFQ,RFQ,2026-05-03T05:09:36.211764+00:00,2026-05-11T05:09:36.211764+00:00,COMPLETED,13,synthetic
3332,PR,480,ARIBA,Ariba Event,2026-05-12T05:09:36.211764+00:00,2026-06-10T05:09:36.211764+00:00,COMPLETED,13,synthetic
3333,PR,480,AUCTION,Auction,2026-06-11T01:09:36.211764+00:00,2026-06-11T03:09:36.211764+00:00,COMPLETED,13,synthetic
3334,PR,480,NFA,NFA Approval,2026-06-12T03:09:36.211764+00:00,2026-06-17T03:09:36.211764+00:00,COMPLETED,3,synthetic
3335,PR,480,PO_CREATED,PO Created,2026-06-18T03:09:36.211764+00:00,2026-06-18T03:09:36.211764+00:00,COMPLETED,13,synthetic
3336,RR,562,RR_CREATED,RR Created,2026-04-21T15:09:36.211764+00:00,2026-04-21T15:09:36.211764+00:00,COMPLETED,8,synthetic
3337,RR,562,DOA,DOA Approval,2026-04-21T15:09:36.211764+00:00,2026-04-23T15:09:36.211764+00:00,COMPLETED,2,synthetic
3338,RR,562,MRP,MRP Processing,2026-04-23T15:09:36.211764+00:00,2026-04-24T15:09:36.211764+00:00,COMPLETED,,synthetic
3339,PR,481,PR_CREATED,PR Created,2026-04-24T15:09:36.211764+00:00,2026-04-24T15:09:36.211764+00:00,COMPLETED,12,synthetic
3340,PR,481,RFQ,RFQ,2026-04-25T15:09:36.211764+00:00,2026-05-04T15:09:36.211764+00:00,COMPLETED,12,synthetic
3341,PR,481,ARIBA,Ariba Event,2026-05-05T15:09:36.211764+00:00,2026-05-08T15:09:36.211764+00:00,COMPLETED,12,synthetic
3342,PR,481,NFA,NFA Approval,2026-05-09T15:09:36.211764+00:00,2026-06-07T15:09:36.211764+00:00,COMPLETED,3,synthetic
3343,PR,481,PO_CREATED,PO Created,2026-06-08T15:09:36.211764+00:00,2026-06-08T15:09:36.211764+00:00,COMPLETED,12,synthetic
3344,RR,563,RR_CREATED,RR Created,2026-01-02T16:09:36.211764+00:00,2026-01-02T16:09:36.211764+00:00,COMPLETED,9,synthetic
3345,RR,563,DOA,DOA Approval,2026-01-02T16:09:36.211764+00:00,2026-01-26T16:09:36.211764+00:00,COMPLETED,2,synthetic
3346,RR,563,MRP,MRP Processing,2026-01-26T16:09:36.211764+00:00,2026-01-28T16:09:36.211764+00:00,COMPLETED,,synthetic
3347,PR,482,PR_CREATED,PR Created,2026-01-28T16:09:36.211764+00:00,2026-01-28T16:09:36.211764+00:00,COMPLETED,5,synthetic
3348,PR,482,RFQ,RFQ,2026-01-29T16:09:36.211764+00:00,2026-02-04T16:09:36.211764+00:00,COMPLETED,5,synthetic
3349,PR,482,PO_CREATED,PO Created,2026-02-05T16:09:36.211764+00:00,2026-02-05T16:09:36.211764+00:00,COMPLETED,5,synthetic
3350,RR,564,RR_CREATED,RR Created,2025-12-07T22:09:36.211764+00:00,2025-12-07T22:09:36.211764+00:00,COMPLETED,5,synthetic
3351,RR,564,DOA,DOA Approval,2025-12-07T22:09:36.211764+00:00,2025-12-23T22:09:36.211764+00:00,COMPLETED,15,synthetic
3352,RR,564,MRP,MRP Processing,2025-12-23T22:09:36.211764+00:00,2025-12-24T22:09:36.211764+00:00,COMPLETED,,synthetic
3353,PR,483,PR_CREATED,PR Created,2025-12-24T22:09:36.211764+00:00,2025-12-24T22:09:36.211764+00:00,COMPLETED,24,synthetic
3354,PR,483,RFQ,RFQ,2025-12-25T22:09:36.211764+00:00,2026-01-01T22:09:36.211764+00:00,COMPLETED,24,synthetic
3355,PR,483,ARIBA,Ariba Event,2026-01-02T22:09:36.211764+00:00,2026-01-06T22:09:36.211764+00:00,COMPLETED,24,synthetic
3356,PR,483,NFA,NFA Approval,2026-01-07T22:09:36.211764+00:00,2026-01-09T22:09:36.211764+00:00,COMPLETED,3,synthetic
3357,PR,483,PO_CREATED,PO Created,2026-01-10T22:09:36.211764+00:00,2026-01-10T22:09:36.211764+00:00,COMPLETED,24,synthetic
3358,RR,565,RR_CREATED,RR Created,2026-08-03T02:09:36.211764+00:00,2026-08-03T02:09:36.211764+00:00,COMPLETED,1,synthetic
3359,RR,565,DOA,DOA Approval,2026-08-03T02:09:36.211764+00:00,2026-08-04T02:09:36.211764+00:00,COMPLETED,2,synthetic
3360,RR,565,MRP,MRP Processing,2026-08-04T02:09:36.211764+00:00,2026-08-06T02:09:36.211764+00:00,COMPLETED,,synthetic
3361,PR,484,PR_CREATED,PR Created,2026-08-06T02:09:36.211764+00:00,2026-08-06T02:09:36.211764+00:00,COMPLETED,24,synthetic
3362,PR,484,RFQ,RFQ,2026-08-07T02:09:36.211764+00:00,,IN_PROGRESS,24,synthetic
3363,RR,566,RR_CREATED,RR Created,2026-07-05T22:09:36.211764+00:00,2026-07-05T22:09:36.211764+00:00,COMPLETED,20,synthetic
3364,RR,566,DOA,DOA Approval,2026-07-05T22:09:36.211764+00:00,2026-08-05T22:09:36.211764+00:00,COMPLETED,2,synthetic
3365,RR,566,MRP,MRP Processing,2026-08-05T22:09:36.211764+00:00,2026-08-07T22:09:36.211764+00:00,COMPLETED,,synthetic
3366,PR,485,PR_CREATED,PR Created,2026-08-07T22:09:36.211764+00:00,2026-08-07T22:09:36.211764+00:00,COMPLETED,5,synthetic
3367,PR,485,PO_CREATED,PO Created,2026-08-08T22:09:36.211764+00:00,2026-08-08T22:09:36.211764+00:00,COMPLETED,5,synthetic
3368,RR,567,RR_CREATED,RR Created,2026-04-19T04:09:36.211764+00:00,2026-04-19T04:09:36.211764+00:00,COMPLETED,7,synthetic
3369,RR,567,DOA,DOA Approval,2026-04-19T04:09:36.211764+00:00,,IN_PROGRESS,15,synthetic
3370,RR,568,RR_CREATED,RR Created,2025-11-27T21:09:36.211764+00:00,2025-11-27T21:09:36.211764+00:00,COMPLETED,10,synthetic
3371,RR,568,DOA,DOA Approval,2025-11-27T21:09:36.211764+00:00,2025-11-30T21:09:36.211764+00:00,COMPLETED,3,synthetic
3372,RR,568,MRP,MRP Processing,2025-11-30T21:09:36.211764+00:00,2025-12-02T21:09:36.211764+00:00,COMPLETED,,synthetic
3373,PR,486,PR_CREATED,PR Created,2025-12-02T21:09:36.211764+00:00,2025-12-02T21:09:36.211764+00:00,COMPLETED,13,synthetic
3374,PR,486,RFQ,RFQ,2025-12-03T21:09:36.211764+00:00,2026-01-08T21:09:36.211764+00:00,COMPLETED,13,synthetic
3375,PR,486,NFA,NFA Approval,2026-01-09T21:09:36.211764+00:00,2026-01-12T21:09:36.211764+00:00,COMPLETED,15,synthetic
3376,PR,486,PO_CREATED,PO Created,2026-01-13T21:09:36.211764+00:00,2026-01-13T21:09:36.211764+00:00,COMPLETED,13,synthetic
3377,RR,569,RR_CREATED,RR Created,2026-05-17T22:09:36.211764+00:00,2026-05-17T22:09:36.211764+00:00,COMPLETED,14,synthetic
3378,RR,569,DOA,DOA Approval,2026-05-17T22:09:36.211764+00:00,2026-05-29T22:09:36.211764+00:00,COMPLETED,2,synthetic
3379,RR,569,MRP,MRP Processing,2026-05-29T22:09:36.211764+00:00,2026-05-30T22:09:36.211764+00:00,COMPLETED,,synthetic
3380,PR,487,PR_CREATED,PR Created,2026-05-30T22:09:36.211764+00:00,2026-05-30T22:09:36.211764+00:00,COMPLETED,5,synthetic
3381,PR,487,PO_CREATED,PO Created,2026-05-31T22:09:36.211764+00:00,2026-05-31T22:09:36.211764+00:00,COMPLETED,5,synthetic
3382,RR,570,RR_CREATED,RR Created,2026-07-19T04:09:36.211764+00:00,2026-07-19T04:09:36.211764+00:00,COMPLETED,16,synthetic
3383,RR,570,DOA,DOA Approval,2026-07-19T04:09:36.211764+00:00,2026-07-23T04:09:36.211764+00:00,COMPLETED,15,synthetic
3384,RR,570,MRP,MRP Processing,2026-07-23T04:09:36.211764+00:00,2026-07-25T04:09:36.211764+00:00,COMPLETED,,synthetic
3385,PR,488,PR_CREATED,PR Created,2026-07-25T04:09:36.211764+00:00,2026-07-25T04:09:36.211764+00:00,COMPLETED,24,synthetic
3386,PR,488,RFQ,RFQ,2026-07-26T04:09:36.211764+00:00,2026-08-02T04:09:36.211764+00:00,COMPLETED,24,synthetic
3387,PR,488,NFA,NFA Approval,2026-08-03T04:09:36.211764+00:00,2026-08-07T04:09:36.211764+00:00,COMPLETED,15,synthetic
3388,PR,488,PO_CREATED,PO Created,2026-08-08T04:09:36.211764+00:00,2026-08-08T04:09:36.211764+00:00,COMPLETED,24,synthetic
3389,RR,571,RR_CREATED,RR Created,2026-03-11T15:09:36.211764+00:00,2026-03-11T15:09:36.211764+00:00,COMPLETED,20,synthetic
3390,RR,571,DOA,DOA Approval,2026-03-11T15:09:36.211764+00:00,2026-03-15T15:09:36.211764+00:00,COMPLETED,2,synthetic
3391,RR,571,MRP,MRP Processing,2026-03-15T15:09:36.211764+00:00,2026-03-17T15:09:36.211764+00:00,COMPLETED,,synthetic
3392,PR,489,PR_CREATED,PR Created,2026-03-17T15:09:36.211764+00:00,2026-03-17T15:09:36.211764+00:00,COMPLETED,5,synthetic
3393,PR,489,RFQ,RFQ,2026-03-18T15:09:36.211764+00:00,2026-03-23T15:09:36.211764+00:00,COMPLETED,5,synthetic
3394,PR,489,NFA,NFA Approval,2026-03-24T15:09:36.211764+00:00,2026-03-29T15:09:36.211764+00:00,COMPLETED,3,synthetic
3395,PR,489,PO_CREATED,PO Created,2026-03-30T15:09:36.211764+00:00,2026-03-30T15:09:36.211764+00:00,COMPLETED,5,synthetic
3396,RR,572,RR_CREATED,RR Created,2026-06-02T03:09:36.211764+00:00,2026-06-02T03:09:36.211764+00:00,COMPLETED,20,synthetic
3397,RR,572,DOA,DOA Approval,2026-06-02T03:09:36.211764+00:00,,IN_PROGRESS,15,synthetic
3398,RR,573,RR_CREATED,RR Created,2026-07-12T02:09:36.211764+00:00,2026-07-12T02:09:36.211764+00:00,COMPLETED,18,synthetic
3399,RR,573,DOA,DOA Approval,2026-07-12T02:09:36.211764+00:00,2026-07-13T02:09:36.211764+00:00,COMPLETED,15,synthetic
3400,RR,573,MRP,MRP Processing,2026-07-13T02:09:36.211764+00:00,2026-07-16T02:09:36.211764+00:00,COMPLETED,,synthetic
3401,PR,490,PR_CREATED,PR Created,2026-07-16T02:09:36.211764+00:00,2026-07-16T02:09:36.211764+00:00,COMPLETED,24,synthetic
3402,PR,490,RFQ,RFQ,2026-07-17T02:09:36.211764+00:00,,IN_PROGRESS,24,synthetic
3403,RR,574,RR_CREATED,RR Created,2026-01-07T21:09:36.211764+00:00,2026-01-07T21:09:36.211764+00:00,COMPLETED,22,synthetic
3404,RR,574,DOA,DOA Approval,2026-01-07T21:09:36.211764+00:00,2026-01-10T21:09:36.211764+00:00,COMPLETED,15,synthetic
3405,RR,574,MRP,MRP Processing,2026-01-10T21:09:36.211764+00:00,2026-01-12T21:09:36.211764+00:00,COMPLETED,,synthetic
3406,PR,491,PR_CREATED,PR Created,2026-01-12T21:09:36.211764+00:00,2026-01-12T21:09:36.211764+00:00,COMPLETED,12,synthetic
3407,PR,491,RFQ,RFQ,2026-01-13T21:09:36.211764+00:00,2026-02-18T21:09:36.211764+00:00,COMPLETED,12,synthetic
3408,PR,491,NFA,NFA Approval,2026-02-19T21:09:36.211764+00:00,2026-02-23T21:09:36.211764+00:00,COMPLETED,15,synthetic
3409,PR,491,PO_CREATED,PO Created,2026-02-24T21:09:36.211764+00:00,2026-02-24T21:09:36.211764+00:00,COMPLETED,12,synthetic
3410,RR,575,RR_CREATED,RR Created,2026-02-01T14:09:36.211764+00:00,2026-02-01T14:09:36.211764+00:00,COMPLETED,12,synthetic
3411,RR,575,DOA,DOA Approval,2026-02-01T14:09:36.211764+00:00,2026-02-21T14:09:36.211764+00:00,COMPLETED,3,synthetic
3412,RR,575,MRP,MRP Processing,2026-02-21T14:09:36.211764+00:00,2026-02-22T14:09:36.211764+00:00,COMPLETED,,synthetic
3413,PR,492,PR_CREATED,PR Created,2026-02-22T14:09:36.211764+00:00,2026-02-22T14:09:36.211764+00:00,COMPLETED,12,synthetic
3414,PR,492,RFQ,RFQ,2026-02-23T14:09:36.211764+00:00,2026-02-28T14:09:36.211764+00:00,COMPLETED,12,synthetic
3415,PR,492,ARIBA,Ariba Event,2026-03-01T14:09:36.211764+00:00,2026-03-04T14:09:36.211764+00:00,COMPLETED,12,synthetic
3416,PR,492,NFA,NFA Approval,2026-03-05T14:09:36.211764+00:00,2026-03-09T14:09:36.211764+00:00,COMPLETED,3,synthetic
3417,PR,492,PO_CREATED,PO Created,2026-03-10T14:09:36.211764+00:00,2026-03-10T14:09:36.211764+00:00,COMPLETED,12,synthetic
3418,RR,576,RR_CREATED,RR Created,2026-03-14T17:09:36.211764+00:00,2026-03-14T17:09:36.211764+00:00,COMPLETED,8,synthetic
3419,RR,576,DOA,DOA Approval,2026-03-14T17:09:36.211764+00:00,2026-03-15T17:09:36.211764+00:00,COMPLETED,15,synthetic
3420,RR,576,MRP,MRP Processing,2026-03-15T17:09:36.211764+00:00,2026-03-16T17:09:36.211764+00:00,COMPLETED,,synthetic
3421,PR,493,PR_CREATED,PR Created,2026-03-16T17:09:36.211764+00:00,2026-03-16T17:09:36.211764+00:00,COMPLETED,13,synthetic
3422,PR,493,RFQ,RFQ,2026-03-17T17:09:36.211764+00:00,2026-03-27T17:09:36.211764+00:00,COMPLETED,13,synthetic
3423,PR,493,ARIBA,Ariba Event,2026-03-28T17:09:36.211764+00:00,2026-04-03T17:09:36.211764+00:00,COMPLETED,13,synthetic
3424,PR,493,NFA,NFA Approval,2026-04-04T17:09:36.211764+00:00,2026-04-09T17:09:36.211764+00:00,COMPLETED,3,synthetic
3425,PR,493,PO_CREATED,PO Created,2026-04-10T17:09:36.211764+00:00,2026-04-10T17:09:36.211764+00:00,COMPLETED,13,synthetic
3426,RR,577,RR_CREATED,RR Created,2026-01-02T02:09:36.211764+00:00,2026-01-02T02:09:36.211764+00:00,COMPLETED,15,synthetic
3427,RR,577,DOA,DOA Approval,2026-01-02T02:09:36.211764+00:00,2026-01-05T02:09:36.211764+00:00,COMPLETED,15,synthetic
3428,RR,577,MRP,MRP Processing,2026-01-05T02:09:36.211764+00:00,2026-01-08T02:09:36.211764+00:00,COMPLETED,,synthetic
3429,PR,494,PR_CREATED,PR Created,2026-01-08T02:09:36.211764+00:00,2026-01-08T02:09:36.211764+00:00,COMPLETED,5,synthetic
3430,PR,494,PO_CREATED,PO Created,2026-01-09T02:09:36.211764+00:00,2026-01-09T02:09:36.211764+00:00,COMPLETED,5,synthetic
3431,RR,578,RR_CREATED,RR Created,2026-03-27T20:09:36.211764+00:00,2026-03-27T20:09:36.211764+00:00,COMPLETED,17,synthetic
3432,RR,578,DOA,DOA Approval,2026-03-27T20:09:36.211764+00:00,2026-03-31T20:09:36.211764+00:00,COMPLETED,2,synthetic
3433,RR,578,MRP,MRP Processing,2026-03-31T20:09:36.211764+00:00,2026-04-03T20:09:36.211764+00:00,COMPLETED,,synthetic
3434,PR,495,PR_CREATED,PR Created,2026-04-03T20:09:36.211764+00:00,2026-04-03T20:09:36.211764+00:00,COMPLETED,5,synthetic
3435,PR,495,RFQ,RFQ,2026-04-04T20:09:36.211764+00:00,2026-04-14T20:09:36.211764+00:00,COMPLETED,5,synthetic
3436,PR,495,ARIBA,Ariba Event,2026-04-15T20:09:36.211764+00:00,2026-04-20T20:09:36.211764+00:00,COMPLETED,5,synthetic
3437,PR,495,AUCTION,Auction,2026-04-21T16:09:36.211764+00:00,2026-04-21T19:09:36.211764+00:00,COMPLETED,5,synthetic
3438,PR,495,NFA,NFA Approval,2026-04-22T19:09:36.211764+00:00,2026-04-24T19:09:36.211764+00:00,COMPLETED,3,synthetic
3439,PR,495,PO_CREATED,PO Created,2026-04-25T19:09:36.211764+00:00,2026-04-25T19:09:36.211764+00:00,COMPLETED,5,synthetic
3440,RR,579,RR_CREATED,RR Created,2026-06-10T09:09:36.211764+00:00,2026-06-10T09:09:36.211764+00:00,COMPLETED,15,synthetic
3441,RR,579,DOA,DOA Approval,2026-06-10T09:09:36.211764+00:00,2026-06-14T09:09:36.211764+00:00,COMPLETED,15,synthetic
3442,RR,579,MRP,MRP Processing,2026-06-14T09:09:36.211764+00:00,2026-06-15T09:09:36.211764+00:00,COMPLETED,,synthetic
3443,PR,496,PR_CREATED,PR Created,2026-06-15T09:09:36.211764+00:00,2026-06-15T09:09:36.211764+00:00,COMPLETED,13,synthetic
3444,PR,496,RFQ,RFQ,2026-06-16T09:09:36.211764+00:00,2026-06-21T09:09:36.211764+00:00,COMPLETED,13,synthetic
3445,PR,496,ARIBA,Ariba Event,2026-06-22T09:09:36.211764+00:00,2026-06-29T09:09:36.211764+00:00,COMPLETED,13,synthetic
3446,PR,496,NFA,NFA Approval,2026-06-30T09:09:36.211764+00:00,2026-07-04T09:09:36.211764+00:00,COMPLETED,3,synthetic
3447,PR,496,PO_CREATED,PO Created,2026-07-05T09:09:36.211764+00:00,2026-07-05T09:09:36.211764+00:00,COMPLETED,13,synthetic
3448,RR,580,RR_CREATED,RR Created,2026-08-22T06:09:36.211764+00:00,2026-08-22T06:09:36.211764+00:00,COMPLETED,11,synthetic
3449,RR,580,DOA,DOA Approval,2026-08-22T06:09:36.211764+00:00,2026-08-23T06:09:36.211764+00:00,COMPLETED,15,synthetic
3450,RR,580,MRP,MRP Processing,2026-08-23T06:09:36.211764+00:00,2026-08-25T06:09:36.211764+00:00,COMPLETED,,synthetic
3451,PR,497,PR_CREATED,PR Created,2026-08-25T06:09:36.211764+00:00,2026-08-25T06:09:36.211764+00:00,COMPLETED,5,synthetic
3452,PR,497,RFQ,RFQ,2026-08-26T06:09:36.211764+00:00,2026-09-01T06:09:36.211764+00:00,COMPLETED,5,synthetic
3453,PR,497,ARIBA,Ariba Event,2026-09-02T06:09:36.211764+00:00,2026-09-07T06:09:36.211764+00:00,COMPLETED,5,synthetic
3454,PR,497,AUCTION,Auction,2026-09-07T17:09:36.211764+00:00,2026-09-07T22:09:36.211764+00:00,COMPLETED,5,synthetic
3455,PR,497,NFA,NFA Approval,2026-09-08T22:09:36.211764+00:00,2026-09-13T22:09:36.211764+00:00,COMPLETED,15,synthetic
3456,RR,581,RR_CREATED,RR Created,2026-06-01T04:09:36.211764+00:00,2026-06-01T04:09:36.211764+00:00,COMPLETED,19,synthetic
3457,RR,581,DOA,DOA Approval,2026-06-01T04:09:36.211764+00:00,2026-06-03T04:09:36.211764+00:00,COMPLETED,15,synthetic
3458,RR,581,MRP,MRP Processing,2026-06-03T04:09:36.211764+00:00,2026-06-06T04:09:36.211764+00:00,COMPLETED,,synthetic
3459,PR,498,PR_CREATED,PR Created,2026-06-06T04:09:36.211764+00:00,2026-06-06T04:09:36.211764+00:00,COMPLETED,13,synthetic
3460,PR,498,RFQ,RFQ,2026-06-07T04:09:36.211764+00:00,2026-06-16T04:09:36.211764+00:00,COMPLETED,13,synthetic
3461,PR,498,ARIBA,Ariba Event,2026-06-17T04:09:36.211764+00:00,2026-07-14T04:09:36.211764+00:00,COMPLETED,13,synthetic
3462,PR,498,NFA,NFA Approval,2026-07-15T04:09:36.211764+00:00,2026-07-17T04:09:36.211764+00:00,COMPLETED,3,synthetic
3463,PR,498,PO_CREATED,PO Created,2026-07-18T04:09:36.211764+00:00,2026-07-18T04:09:36.211764+00:00,COMPLETED,13,synthetic
3464,RR,582,RR_CREATED,RR Created,2026-03-31T14:09:36.211764+00:00,2026-03-31T14:09:36.211764+00:00,COMPLETED,5,synthetic
3465,RR,582,DOA,DOA Approval,2026-03-31T14:09:36.211764+00:00,2026-04-29T14:09:36.211764+00:00,COMPLETED,3,synthetic
3466,RR,582,MRP,MRP Processing,2026-04-29T14:09:36.211764+00:00,2026-04-30T14:09:36.211764+00:00,COMPLETED,,synthetic
3467,PR,499,PR_CREATED,PR Created,2026-04-30T14:09:36.211764+00:00,2026-04-30T14:09:36.211764+00:00,COMPLETED,12,synthetic
3468,PR,499,RFQ,RFQ,2026-05-01T14:09:36.211764+00:00,2026-05-06T14:09:36.211764+00:00,COMPLETED,12,synthetic
3469,PR,499,NFA,NFA Approval,2026-05-07T14:09:36.211764+00:00,2026-05-10T14:09:36.211764+00:00,COMPLETED,3,synthetic
3470,PR,499,PO_CREATED,PO Created,2026-05-11T14:09:36.211764+00:00,2026-05-11T14:09:36.211764+00:00,COMPLETED,12,synthetic
3471,RR,583,RR_CREATED,RR Created,2026-05-15T17:09:36.211764+00:00,2026-05-15T17:09:36.211764+00:00,COMPLETED,3,synthetic
3472,RR,583,DOA,DOA Approval,2026-05-15T17:09:36.211764+00:00,2026-05-16T17:09:36.211764+00:00,COMPLETED,15,synthetic
3473,RR,583,MRP,MRP Processing,2026-05-16T17:09:36.211764+00:00,2026-05-18T17:09:36.211764+00:00,COMPLETED,,synthetic
